,formatted_address,name,rating,user_ratings_total,geometry.location.lat,geometry.location.lng,Street,commune,country,store_name,communes
3181,"Dorfstrasse 5, 5103 Möriken-Wildegg, Switzerland",Volg Laden Möriken,4.2,63.0,47.4158274,8.1818312,Dorfstrasse 5, 5103 Möriken-Wildegg, Switzerland,volg,dorf
3182,"Wildeggerstrasse 5, 5702 Niederlenz, Switzerland",Lidl Schweiz,4.1,174.0,47.4051716,8.173044299999999,Wildeggerstrasse 5, 5702 Niederlenz, Switzerland,lidl,egg
3183,"Unterdorfstrasse 238, 5246 Scherz, Switzerland",Volg,4.6,25.0,47.4468903,8.1853,Unterdorfstrasse 238, 5246 Scherz, Switzerland,volg,dorf
3184,"Zürcherstrasse 3, 5210 Windisch, Switzerland",Migrol Service,4.1,97.0,47.4823667,8.2125241,Zürcherstrasse 3, 5210 Windisch, Switzerland,migro,windisch
3185,"Bahnhofstrasse 50, 5600 Lenzburg, Switzerland",migrolino Lenzburg,4.0,116.0,47.3912326,8.1699605,Bahnhofstrasse 50, 5600 Lenzburg, Switzerland,migro,lenzburg
3186,"Sandgasse 6, 5734 Reinach, Switzerland",Migros Supermarkt,4.3,685.0,47.258112,8.181545999999999,Sandgasse 6, 5734 Reinach, Switzerland,migro,
3187,"Sandgasse 18, 5734 Reinach, Switzerland",migrolino Reinach AG,4.3,130.0,47.25895209999999,8.1848114,Sandgasse 18, 5734 Reinach, Switzerland,migro,
3188,"Hauptstrasse 249, 5732 Zetzwil, Switzerland",Volg Zetzwil mit Post,4.6,29.0,47.2852805,8.1518169,Hauptstrasse 249, 5732 Zetzwil, Switzerland,volg,zetzwil
3189,"Unterdorfstrasse 18, 5703 Seon, Switzerland",Coop Supermarkt Seon,4.1,151.0,47.34755639999999,8.1617227,Unterdorfstrasse 18, 5703 Seon, Switzerland,coop,dorf
3190,"Poststrasse 20, 5707 Seengen, Switzerland",Volg Seengen,4.6,102.0,47.324686,8.206546,Poststrasse 20, 5707 Seengen, Switzerland,volg,seengen
3191,"Wührestrasse 2, 5724 Dürrenäsch, Switzerland",Volg Dürrenäsch,4.6,69.0,47.3221188,8.156458299999999,Wührestrasse 2, 5724 Dürrenäsch, Switzerland,volg,dürrenäsch
3192,"Unterdorfstrasse 10, 5703 Seon, Switzerland",Denner Partner,4.3,102.0,47.3467906,8.1607,Unterdorfstrasse 10, 5703 Seon, Switzerland,denner,dorf
3193,"Böhlerstrasse 2, 5726 Unterkulm, Switzerland",VOI Migros-Partner Unterkulm,4.3,174.0,47.3106449,8.1138353,Böhlerstrasse 2, 5726 Unterkulm, Switzerland,migro,unterkulm
3194,"Unterdorfstrasse 21, 5703 Seon, Switzerland",Migros Supermarkt,4.3,253.0,47.34799570000001,8.1613343,Unterdorfstrasse 21, 5703 Seon, Switzerland,migro,dorf
3195,"Kirchtalstrasse 27, 5703 Seon, Switzerland",coop juniorbeachtour - schweizermeisterschaft 2011,0.0,0.0,47.3509348,8.155121099999999,Kirchtalstrasse 27, 5703 Seon, Switzerland,coop,seon
3196,"Unterfeldstrasse 1, 5727 Oberkulm, Switzerland",Volg Oberkulm mit Post,4.5,77.0,47.3031503,8.1198202,Unterfeldstrasse 1, 5727 Oberkulm, Switzerland,volg,oberkulm
3197,"Sandgasse 11, 5734 Reinach, Switzerland",Denner Discount,4.2,238.0,47.25883049999999,8.1821865,Sandgasse 11, 5734 Reinach, Switzerland,denner,
3198,"A1 Autobahnraststätte Kölliken Nord, 5742 Kölliken, Switzerland",migrolino Kölliken Nord A1,3.7,340.0,47.3297956,8.0304088,A1 Autobahnraststätte Kölliken Nord, 5742 Kölliken, Switzerland,migro,kölliken
3199,"Holzikerstrasse 8, 5040 Schöftland, Switzerland",SPAR Supermarkt Schöftland,4.4,126.0,47.3118904,8.0499853,Holzikerstrasse 8, 5040 Schöftland, Switzerland,spar,schöftland
3200,"Picardiestrasse 3, 5040 Schöftland, Switzerland",Migros Supermarkt,4.2,274.0,47.3029343,8.0476226,Picardiestrasse 3, 5040 Schöftland, Switzerland,migro,schöftland
3201,"Hauptstrasse 45, 5742 Kölliken, Switzerland",Coop Supermarkt Kölliken,4.2,226.0,47.3341122,8.025213899999999,Hauptstrasse 45, 5742 Kölliken, Switzerland,coop,kölliken
3202,"Hauptstrasse 24, 5742 Kölliken, Switzerland",Denner Satellit,4.5,247.0,47.3368321,8.024403999999999,Hauptstrasse 24, 5742 Kölliken, Switzerland,denner,kölliken
3203,"Ankenweid 10, 8041 Zürich, Switzerland",VOI Migros-Partner Zürich - Leimbach,4.3,104.0,47.32981969999999,8.515354499999999,Ankenweid 10, 8041 Zürich, Switzerland,migro,zürich
3204,"Ruesserain 121, 5054 Moosleerau, Switzerland",Volg Moosleerau mit Post,4.2,48.0,47.2702488,8.065234,Ruesserain 121, 5054 Moosleerau, Switzerland,volg,rain
3205,"Hauptstrasse 93, 5737 Menziken, Switzerland",Migrol Service,4.2,21.0,47.2350386,8.193531799999999,Hauptstrasse 93, 5737 Menziken, Switzerland,migro,menziken
3206,"Zellfeld, 6214 Schenkon, Switzerland",Coop Supermarkt Schenkon,4.2,568.0,47.178158,8.1263659,Zellfeld, 6214 Schenkon, Switzerland,coop,schenkon
3207,"Hauptstrasse 34, 5726 Unterkulm, Switzerland",Coop Supermarkt Unterkulm,4.3,211.0,47.3119518,8.114635,Hauptstrasse 34, 5726 Unterkulm, Switzerland,coop,unterkulm
3208,"Hauptstrasse 42, 5726 Unterkulm, Switzerland",Denner Partner,4.0,145.0,47.3130831,8.113844799999999,Hauptstrasse 42, 5726 Unterkulm, Switzerland,denner,unterkulm
3209,"Dorfstrasse 23, 5723 Teufenthal, Switzerland",Volg Teufenthal mit Post,4.3,82.0,47.3285096,8.1205268,Dorfstrasse 23, 5723 Teufenthal, Switzerland,volg,dorf
3210,"Aarauerstrasse 68, 5734 Reinach, Switzerland",Coop Pronto Shop mit Tankstelle Reinach,3.8,116.0,47.265529,8.1765172,Aarauerstrasse 68, 5734 Reinach, Switzerland,coop,aarau
3211,"Sandgasse 18, 5734 Reinach, Switzerland",Migrol Service,4.4,93.0,47.259063,8.184775199999999,Sandgasse 18, 5734 Reinach, Switzerland,migro,
3212,"Dorfstrasse 58, 4813 Uerkheim, Switzerland",Volg,4.7,40.0,47.3037258,8.023710099999999,Dorfstrasse 58, 4813 Uerkheim, Switzerland,volg,dorf
3213,"Dorfstrasse 11, 5053 Staffelbach, Switzerland",Volg,4.4,63.0,47.2858353,8.0417004,Dorfstrasse 11, 5053 Staffelbach, Switzerland,volg,dorf
3214,"Kirchgasse 1, 5074 Eiken, Switzerland",Volg Detailhandels AG,4.4,71.0,47.5316615,7.9884354,Kirchgasse 1, 5074 Eiken, Switzerland,volg,eiken
3215,"Hauptstrasse 17, 4334 Sisseln, Switzerland",Volg Sisseln,4.5,65.0,47.5526669,7.9873883,Hauptstrasse 17, 4334 Sisseln, Switzerland,volg,sisseln
3216,"Bollistrasse 419, 5072 Oeschgen, Switzerland",Lidl Schweiz,4.2,382.0,47.5164118,8.0135954,Bollistrasse 419, 5072 Oeschgen, Switzerland,lidl,oeschgen
3217,"Schaffhauserstrasse 34, 4332 Stein, Switzerland",Coop Supermarkt Stein Aargau,4.2,399.0,47.5463742,7.9521647,Schaffhauserstrasse 34, 4332 Stein, Switzerland,coop,
3218,"Hauptstrasse 37, 5070 Frick, Switzerland",Coop Supermarkt Frick,4.3,546.0,47.5091058,8.0193128,Hauptstrasse 37, 5070 Frick, Switzerland,coop,frick
3219,"Stettenenstrasse 39, 5074 Eiken, Switzerland",Migrol Tankstelle,4.2,13.0,47.527734,7.997953399999998,Stettenenstrasse 39, 5074 Eiken, Switzerland,migro,eiken
3220,"Hauptstrasse 15, 5070 Frick, Switzerland",Coop Pronto Shop mit Tankstelle Frick,4.4,244.0,47.5109138,8.0172768,Hauptstrasse 15, 5070 Frick, Switzerland,coop,frick
3221,"Hauptstrasse 44, 5070 Frick, Switzerland",Migros Supermarkt,4.3,483.0,47.5079295,8.0195359,Hauptstrasse 44, 5070 Frick, Switzerland,migro,frick
3222,"Widengasse 1, 5070 Frick, Switzerland",Denner Discount,4.1,192.0,47.5080621,8.0217572,Widengasse 1, 5070 Frick, Switzerland,denner,widen
3223,"Landstrasse 38, 5073 Gipf-Oberfrick, Switzerland",Volg,4.4,137.0,47.4983292,8.003162399999999,Landstrasse 38, 5073 Gipf-Oberfrick, Switzerland,volg,frick
3224,"Hauptstrasse 44, 5070 Frick, Switzerland",Beck Maier - Bäckerei Filiale Migros Frick,4.4,23.0,47.5079279,8.0195536,Hauptstrasse 44, 5070 Frick, Switzerland,migro,frick
3225,"Mühliweg 3, 4324 Obermumpf, Switzerland",Volg,4.4,22.0,47.5315277,7.9355253,Mühliweg 3, 4324 Obermumpf, Switzerland,volg,mumpf
3226,"Brotkorbstrasse 1, 4332 Stein, Switzerland",Denner Discount,4.3,91.0,47.5467423,7.952480199999999,Brotkorbstrasse 1, 4332 Stein, Switzerland,denner,
3227,"Mitteldorfstrasse 225, 5276 Wil, Switzerland",Volg,4.5,16.0,47.5602932,8.1536527,Mitteldorfstrasse 225, 5276 Wil, Switzerland,volg,dorf
3228,"Zentrumstrasse 2, 4323 Wallbach, Switzerland",Volg,4.2,63.0,47.5577646,7.9048129,Zentrumstrasse 2, 4323 Wallbach, Switzerland,volg,wallbach
3229,"Bachstrasse 15, 5600 Lenzburg, Switzerland",Migros Supermarkt,4.3,653.0,47.3872771,8.176841999999999,Bachstrasse 15, 5600 Lenzburg, Switzerland,migro,bachs
3230,"Lenzburgerstrasse 2, 5702 Niederlenz, Switzerland",ALDI Niederlenz,4.1,570.0,47.3978257,8.1782268,Lenzburgerstrasse 2, 5702 Niederlenz, Switzerland,aldi,lenzburg
3231,"Einkaufszentrum Müli Märt, Bahnhofstrasse 5, 5600 Lenzburg, Switzerland",Denner Express,4.1,134.0,47.3879133,8.176901899999999,Einkaufszentrum Müli Märt, Bahnhofstrasse 5, 5600 Lenzburg,denner,lenzburg
3232,"Bahnhofstrasse 38, 5600 Lenzburg, Switzerland",Denner Discount,4.2,116.0,47.3903566,8.1725456,Bahnhofstrasse 38, 5600 Lenzburg, Switzerland,denner,lenzburg
3233,"Dorfstrasse 5, 5102 Rupperswil, Switzerland",Denner Partner,4.0,151.0,47.4027378,8.1275593,Dorfstrasse 5, 5102 Rupperswil, Switzerland,denner,dorf
3234,"Gässli 1, 5603 Staufen, Switzerland",Volg,4.5,74.0,47.3831452,8.1681537,Gässli 1, 5603 Staufen, Switzerland,volg,staufen
3235,"Weststrasse 6, 5506 Mägenwil, Switzerland",Coop Pronto Shop mit Tankstelle Mägenwil,4.3,367.0,47.4122318,8.2229932,Weststrasse 6, 5506 Mägenwil, Switzerland,coop,mägenwil
3236,"Felsgartenstrasse 1, 5113 Holderbank, Switzerland",Denner Partner,4.3,276.0,47.4280956,8.169003100000001,Felsgartenstrasse 1, 5113 Holderbank, Switzerland,denner,
3237,"Hauptstrasse 43, 5113 Holderbank, Switzerland",Coop Pronto Shop mit Tankstelle Holderbank,4.3,259.0,47.4297543,8.166737099999999,Hauptstrasse 43, 5113 Holderbank, Switzerland,coop,
3238,"Gewerbestrasse 1, 5502 Hunzenschwil, Switzerland",Coop Pronto Shop mit Tankstelle Hunzenschwil,4.2,347.0,47.3864092,8.13079,Gewerbestrasse 1, 5502 Hunzenschwil, Switzerland,coop,hunzenschwil
3239,"Seetalstrasse 60, 5503 Schafisheim, Switzerland",VOLG Schafisheim,4.6,101.0,47.3776784,8.1424612,Seetalstrasse 60, 5503 Schafisheim, Switzerland,volg,schafisheim
3240,"Rupperswilerstrasse 5, 5503 Schafisheim, Switzerland",Coop Genossenschaft,0.0,0.0,47.3892614,8.1387479,Rupperswilerstrasse 5, 5503 Schafisheim, Switzerland,coop,rupperswil
3241,"Aarauerstrasse 21, 5603 Staufen, Switzerland",EUROSPAR,5.0,2.0,47.3869064,8.1696108,Aarauerstrasse 21, 5603 Staufen, Switzerland,spar,aarau
3242,"Ahornweg 14, 5504 Othmarsingen, Switzerland",Migrol Service,4.2,125.0,47.407157,8.220322,Ahornweg 14, 5504 Othmarsingen, Switzerland,migro,othmarsingen
3243,"Case postale 122, 1073 Savigny, Switzerland",Denner,4.1,110.0,46.5390362,6.730728200000001,Case postale 122, 1073 Savigny, Switzerland,denner,savigny
3244,"Wiesenbachstrasse 9, 9030 Abtwil SG, Switzerland",PowerFood Store Säntispark,3.8,31.0,47.4177483,9.3159087,Wiesenbachstrasse 9, 9030 Abtwil SG, Switzerland,spar,bachs
3245,"Wiesenbachstrasse 7, 9030 Abtwil SG, Switzerland",Migros MM Abtwil - Säntispark,5.0,1.0,47.417311,9.31598,Wiesenbachstrasse 7, 9030 Abtwil SG, Switzerland,migro,bachs
3246,"Breitschachenstrasse 8, 9032 Engelburg&nbsp, Switzerland",SPAR Supermarkt Engelburg,4.3,75.0,47.4420244,9.3488868,Breitschachenstrasse 8, 9032 Engelburg&nbsp, Switzerland,spar,
3247,"Wiesenbachstrasse 9, 9030 Abtwil SG, Switzerland",Einkaufszentrum Säntispark,4.4,1802.0,47.4173964,9.3161769,Wiesenbachstrasse 9, 9030 Abtwil SG, Switzerland,spar,bachs
3248,"Aarauerstrasse 36, 5630 Muri, Switzerland",Lidl Schweiz,4.2,441.0,47.2797554,8.3361305,Aarauerstrasse 36, 5630 Muri, Switzerland,lidl,aarau
3249,"Kirchenfeldstrasse 8, 5630 Muri, Switzerland",Migros Supermarkt,4.3,355.0,47.2720122,8.3418444,Kirchenfeldstrasse 8, 5630 Muri, Switzerland,migro,
3250,"Sinserstrasse 6, 5644 Auw, Switzerland",Volg Auw,4.5,121.0,47.210926,8.3656414,Sinserstrasse 6, 5644 Auw, Switzerland,volg,ins
3251,"Muristrasse 8, 5623 Boswil, Switzerland",Migrol Service mit Shell-Treibstoff,0.0,0.0,47.2979906,8.3164857,Muristrasse 8, 5623 Boswil, Switzerland,migro,boswil
3252,"Bühlstrasse 1, 8933 Maschwanden, Switzerland",Volg Maschwanden,4.5,23.0,47.2345784,8.427523599999999,Bühlstrasse 1, 8933 Maschwanden, Switzerland,volg,maschwanden
3253,"Luzernerstrasse 10, 5630 Muri, Switzerland",Denner Partner,4.2,159.0,47.2725067,8.3421105,Luzernerstrasse 10, 5630 Muri, Switzerland,denner,luzern
3254,"Bahnhofstrasse 1, 5647 Oberrüti, Switzerland",Volg Oberrüti,4.5,30.0,47.1663694,8.3951689,Bahnhofstrasse 1, 5647 Oberrüti, Switzerland,volg,oberrüti
3255,"Luzernerstrasse 33, 5630 Muri, Switzerland",Coop Pronto Muri,4.2,216.0,47.2713656,8.3433263,Luzernerstrasse 33, 5630 Muri, Switzerland,coop,luzern
3256,"Schweielstrasse 22, 5630 Muri, Switzerland",Spargelhof,5.0,3.0,47.26145229999999,8.344247,Schweielstrasse 22, 5630 Muri, Switzerland,spar,
3257,"Seetalstrasse 1, 5630 Muri, Switzerland",Coop,4.3,15.0,47.2733569,8.3413836,Seetalstrasse 1, 5630 Muri, Switzerland,coop,
3258,"L'Orsa-Strasse 19, 4310 Rheinfelden, Switzerland",Denner Express,4.3,217.0,47.5570962,7.8016644,L'Orsa-Strasse 19, 4310 Rheinfelden, Switzerland,denner,rheinfelden
3259,"Lindenstrasse 3, 4310 Rheinfelden, Switzerland",Migros Supermarkt,4.4,688.0,47.5550963,7.7980646,Lindenstrasse 3, 4310 Rheinfelden, Switzerland,migro,linden
3260,"Hauptstrasse 91, 4313 Möhlin, Switzerland",Migros Supermarkt,4.3,238.0,47.5564303,7.8465697,Hauptstrasse 91, 4313 Möhlin, Switzerland,migro,möhlin
3261,"Hauptstrasse 41, 4313 Möhlin, Switzerland",Denner Discount,4.1,158.0,47.5598758,7.8438674,Hauptstrasse 41, 4313 Möhlin, Switzerland,denner,möhlin
3262,"Im Waldhof 3, 4310 Rheinfelden, Switzerland",Denner Partner,4.3,109.0,47.5469965,7.767256199999999,Im Waldhof 3, 4310 Rheinfelden, Switzerland,denner,rheinfelden
3263,"Eikerstrasse 26, 4325 Schupfart, Switzerland",Volg Dorfladen Schupfart,4.6,29.0,47.5135212,7.9660296,Eikerstrasse 26, 4325 Schupfart, Switzerland,volg,schupfart
3264,"Bäumlihofstrasse 132, 4058 Basel, Switzerland",Coop Supermarkt Basel Bäumlihof,3.9,235.0,47.5651508,7.617988499999999,Bäumlihofstrasse 132, 4058 Basel, Switzerland,coop,basel
3265,"Shopping Drive-Center, Oltnerstrasse 93, 4663 Aarburg, Switzerland",Denner Discount,4.3,136.0,47.33233200000001,7.905517000000001,Shopping Drive-Center, Oltnerstrasse 93, 4663 Aarburg,denner,aarburg
3266,"Oltnerstrasse 127, 4663 Aarburg, Switzerland",Coop Pronto Shop mit Tankstelle Aarburg,4.1,233.0,47.3362783,7.9074635,Oltnerstrasse 127, 4663 Aarburg, Switzerland,coop,aarburg
3267,"Neue Aarburgerstrasse 9, 4852 Rothrist, Switzerland",migrolino Rothrist,4.3,148.0,47.3115444,7.894987699999999,Neue Aarburgerstrasse 9, 4852 Rothrist, Switzerland,migro,aarburg
3268,"im Breitenpark, Neue Aarburgerstrasse 20, 4852 Rothrist, Switzerland",Migros Supermarkt,4.4,205.0,47.3065124,7.887003899999999,im Breitenpark, Neue Aarburgerstrasse 20, 4852 Rothrist,migro,aarburg
3269,"Bernstrasse 140, 4852 Rothrist, Switzerland",Lidl Schweiz,4.2,699.0,47.305506,7.885352999999999,Bernstrasse 140, 4852 Rothrist, Switzerland,lidl,bern
3270,"Langenthalerstrasse 1, 4803 Vordemwald, Switzerland",Volg,4.3,52.0,47.2752832,7.9007727,Langenthalerstrasse 1, 4803 Vordemwald, Switzerland,volg,langenthal
3271,"Nordstrasse 16/18, 4665 Oftringen, Switzerland",Lidl Schweiz,4.1,616.0,47.3050125,7.928616899999999,Nordstrasse 16/18, 4665 Oftringen, Switzerland,lidl,trin
3272,"Zürichstrasse 2, 4665 Oftringen, Switzerland",Migros Supermarkt,4.3,686.0,47.312403,7.9218304,Zürichstrasse 2, 4665 Oftringen, Switzerland,migro,zürich
3273,"Zürichstrasse 2 Einkaufszentrum EO-Tychboden, 4665 Oftringen, Switzerland",Denner Discount,3.8,32.0,47.31276829999999,7.921449999999999,Zürichstrasse 2 Einkaufszentrum EO-Tychboden, 4665 Oftringen, Switzerland,denner,zürich
3274,"Ackerweg 2, 4665 Oftringen, Switzerland",Genossenschaft Migros Aare,0.0,0.0,47.3084788,7.9287489,Ackerweg 2, 4665 Oftringen, Switzerland,migro,trin
3275,"Luzernerstrasse 54, 4665 Oftringen, Switzerland",Coop Pronto Shop mit Tankstelle Oftringen,4.2,220.0,47.3084527,7.926036700000001,Luzernerstrasse 54, 4665 Oftringen, Switzerland,coop,luzern
3276,"Aarburgerstrasse 5, 4800 Zofingen, Switzerland",Migros Supermarkt,4.4,980.0,47.2917302,7.9424299,Aarburgerstrasse 5, 4800 Zofingen, Switzerland,migro,aarburg
3277,"Aarburgerstrasse 13, 4800 Zofingen, Switzerland",Denner Discount,4.2,179.0,47.292329,7.941161999999999,Aarburgerstrasse 13, 4800 Zofingen, Switzerland,denner,aarburg
3278,"Neue Aarburgerstrasse 2, 4852 Rothrist, Switzerland",Coop Pronto Shop mit Tankstelle Rothrist,4.2,526.0,47.3135965,7.893931899999998,Neue Aarburgerstrasse 2, 4852 Rothrist, Switzerland,coop,aarburg
3279,"Neue Aarburgerstrasse 22, 4852 Rothrist, Switzerland",Denner,5.0,4.0,47.306437,7.886328799999999,Neue Aarburgerstrasse 22, 4852 Rothrist, Switzerland,denner,aarburg
3280,"Neue Aarburgerstrasse 9, 4852 Rothrist, Switzerland",Migrol Service,4.4,92.0,47.31156050000001,7.894743699999999,Neue Aarburgerstrasse 9, 4852 Rothrist, Switzerland,migro,aarburg
3281,"Langenthalerstrasse 13, 4802 Strengelbach, Switzerland",Denner Satellit,4.5,123.0,47.2775829,7.9276518,Langenthalerstrasse 13, 4802 Strengelbach, Switzerland,denner,langenthal
3282,"Hauptstrasse 6, 5314 Böttstein, Switzerland",Coop Supermarkt Kleindöttingen,4.3,363.0,47.5723207,8.2487937,Hauptstrasse 6, 5314 Böttstein, Switzerland,coop,böttstein
3283,"Promenadestrasse 10, 5330 Bad Zurzach, Switzerland",Migros Supermarkt,4.3,438.0,47.5859653,8.2962849,Promenadestrasse 10, 5330 Bad Zurzach, Switzerland,migro,bad zurzach
3284,"Marktgasse 12, 5304 Endingen, Switzerland",Denner Partner,4.7,142.0,47.5372431,8.290782,Marktgasse 12, 5304 Endingen, Switzerland,denner,endingen
3285,"Surbtalstrasse 1, 5312 Döttingen, Switzerland",Volg,4.4,62.0,47.5711327,8.256682399999999,Surbtalstrasse 1, 5312 Döttingen, Switzerland,volg,döttingen
3286,"Hauptstrasse 17, 5312 Döttingen, Switzerland",Migros Supermarkt,4.2,343.0,47.5741071,8.2558563,Hauptstrasse 17, 5312 Döttingen, Switzerland,migro,döttingen
3287,"Bahnhofplatz Nord, 5312 Döttingen, Switzerland",Denner Discount,4.1,208.0,47.576294,8.2555588,Bahnhofplatz Nord, 5312 Döttingen, Switzerland,denner,döttingen
3288,"Marktgasse 19, 5304 Endingen, Switzerland",Volg Laden,4.3,26.0,47.53773200000001,8.289952999999999,Marktgasse 19, 5304 Endingen, Switzerland,volg,endingen
3289,"Alte Bahnhofstrasse 67, 5464 Rümikon, Switzerland",Max Baldinger AG,4.8,21.0,47.5672247,8.3617591,Alte Bahnhofstrasse 67, 5464 Rümikon, Switzerland,aldi,rümikon
3290,"St. Gallerstrasse 6, 9320 Arbon, Switzerland",Migros supermarket,4.2,467.0,47.5133681,9.4326538,St. Gallerstrasse 6, 9320 Arbon, Switzerland,migro,arbon
3291,"St. Gallerstrasse 15, 9320 Arbon, Switzerland",Coop Supermarkt Arbon Novaseta,4.2,499.0,47.5112242,9.4301171,St. Gallerstrasse 15, 9320 Arbon, Switzerland,coop,arbon
3292,"Romanshornerstrasse 60, 9320 Arbon, Switzerland",Spar Supermarkt Arbon,3.9,111.0,47.51945689999999,9.4238736,Romanshornerstrasse 60, 9320 Arbon, Switzerland,spar,arbon
3293,"Rütistrasse 1, 9320 Arbon, Switzerland",ALDI SUISSE,4.2,614.0,47.52099399999999,9.417963600000002,Rütistrasse 1, 9320 Arbon, Switzerland,aldi,arbon
3294,"Hauptstrasse 31, 9320 Arbon, Switzerland",Denner Discount,4.2,252.0,47.5160747,9.4336436,Hauptstrasse 31, 9320 Arbon, Switzerland,denner,arbon
3295,"Landquartstrasse 84, 9320 Arbon, Switzerland",Coop Pronto Shop mit Tankstelle Arbon Landquartstrasse,4.4,89.0,47.50073039999999,9.4239692,Landquartstrasse 84, 9320 Arbon, Switzerland,coop,landquart
3296,"Klarastrasse 12, 9320 Arbon, Switzerland",Coop Pronto Shop mit Tankstelle Arbon Novaseta,4.1,51.0,47.51054670000001,9.431152,Klarastrasse 12, 9320 Arbon, Switzerland,coop,arbon
3297,"Egnacherstrasse 1, 9320 Frasnacht, Switzerland",Coop Pronto Shop mit Tankstelle Arbon Egnacherstrasse,4.3,116.0,47.5211604,9.413019,Egnacherstrasse 1, 9320 Frasnacht, Switzerland,coop,egnach
3298,"Kesswilerstrasse 4, 8592 Uttwil, Switzerland",Volg,4.3,79.0,47.5843398,9.3402479,Kesswilerstrasse 4, 8592 Uttwil, Switzerland,volg,kesswil
3299,"Schrofenstrasse 18, 8580 Amriswil, Switzerland",ALDI SUISSE,4.2,388.0,47.5478658,9.2758073,Schrofenstrasse 18, 8580 Amriswil, Switzerland,aldi,amriswil
3300,"Schrofenstrasse 13, 8580 Amriswil, Switzerland",Lidl Schweiz,4.1,361.0,47.5466318,9.2736757,Schrofenstrasse 13, 8580 Amriswil, Switzerland,lidl,amriswil
3301,"Rütistrasse 10a, 8580 Amriswil, Switzerland",Migros Supermarkt,4.3,409.0,47.5466163,9.2980991,Rütistrasse 10a, 8580 Amriswil, Switzerland,migro,amriswil
3302,"Rütistrasse 10a, 8580 Amriswil, Switzerland",Denner Discount,4.5,25.0,47.5467686,9.2976968,Rütistrasse 10a, 8580 Amriswil, Switzerland,denner,amriswil
3303,"Hagenwilerstrasse 1, 8580 Amriswil, Switzerland",Denner Discount,4.3,334.0,47.543834,9.285908,Hagenwilerstrasse 1, 8580 Amriswil, Switzerland,denner,amriswil
3304,"Weinfelderstrasse 130, 8580 Amriswil, Switzerland",migrolino Amriswil,4.3,31.0,47.54489359999999,9.2728106,Weinfelderstrasse 130, 8580 Amriswil, Switzerland,migro,amriswil
3305,"Uttwilerstrasse 3, 8593 Kesswil, Switzerland",Volg,4.7,50.0,47.5935849,9.3179743,Uttwilerstrasse 3, 8593 Kesswil, Switzerland,volg,kesswil
3306,"Schrofenstrasse 19, 8580 Amriswil, Switzerland",Migros Supermarkt,4.2,254.0,47.54808329999999,9.2733487,Schrofenstrasse 19, 8580 Amriswil, Switzerland,migro,amriswil
3307,"Romanshornerstrasse 129, 9322 Egnach, Switzerland",migrolino Egnach,4.3,76.0,47.5480951,9.3717219,Romanshornerstrasse 129, 9322 Egnach, Switzerland,migro,egnach
3308,"Bahnhofstrasse 54A, 8590 Romanshorn, Switzerland",Migros Supermarkt,4.3,600.0,47.5642471,9.3672494,Bahnhofstrasse 54A, 8590 Romanshorn, Switzerland,migro,horn
3309,"Alleestrasse 41, 8590 Romanshorn, Switzerland",Coop Supermarkt Romanshorn,4.2,415.0,47.5635518,9.3769382,Alleestrasse 41, 8590 Romanshorn, Switzerland,coop,horn
3310,"Sonnenstrasse 9, 8590 Romanshorn, Switzerland",ALDI SUISSE,4.3,358.0,47.5707311,9.365108200000002,Sonnenstrasse 9, 8590 Romanshorn, Switzerland,aldi,horn
3311,"Im Bahnhof 1, 8590 Romanshorn, Switzerland",Coop Pronto Shop Romanshorn Bahnhof,4.2,173.0,47.5648923,9.3793924,Im Bahnhof 1, 8590 Romanshorn, Switzerland,coop,horn
3312,"Kreuzlingerstrasse 48, 8590 Romanshorn, Switzerland",Lidl Schweiz,4.1,274.0,47.5711209,9.3665067,Kreuzlingerstrasse 48, 8590 Romanshorn, Switzerland,lidl,horn
3313,"Seestrasse 108, 9326 Horn, Switzerland",Denner Partner,4.3,187.0,47.49827759999999,9.4515049,Seestrasse 108, 9326 Horn, Switzerland,denner,horn
3314,"Güttingerstrasse 9, 8595 Altnau, Switzerland",VOLG Altnau,4.2,67.0,47.6101571,9.2584728,Güttingerstrasse 9, 8595 Altnau, Switzerland,volg,altnau
