,unique_id,osmid,element_type,addr:housenumber,addr:postcode,addr:street,brand,brand:wikidata,cash_withdrawal,cash_withdrawal:fee,cash_withdrawal:purchase_required,cash_withdrawal:type,name,shop,website,geometry,brand:wikipedia,wheelchair,addr:city,opening_hours,access,amenity,fee,layer,parking,nodes,branch,building,operator,toilets:wheelchair,capacity:disabled,lit,maxheight,surface,level,addr:country,alt_name,internet_access,internet_access:fee,contact:addr:full,contact:phone,internet_access:ssid,phone,wheelchair:description,check_date:opening_hours,contact:addr,contact:website,operator:wikidata,addr:full,opening_hours:url,payment:cash,payment:credit_cards,payment:debit_cards,addr:housename,post_office,post_office:letter_from,post_office:parcel_from,post_office:parcel_pickup,post_office:parcel_to,source,covered,supervised,disused:shop,start_date,ele,source:addr,landuse,building:part,indoor,payment:maestro,payment:mastercard,payment:visa,departures_board,highway,network,public_transport,uic_name,uic_ref,access:covid19,changing_table,opening_hours:covid19,organic,addr:place,dog,bus,building:roof,nat_name,url,building:levels,roof:levels,changing_table:location,recycling:batteries,recycling:electrical_appliances,level:ref,smoking,payment:coins,recycling:cans,recycling:clothes,recycling:glass,recycling:paper,recycling:pe,recycling:pet,self_service,contact:city,contact:housenumber,contact:postcode,contact:street,addr:floor,check_date,payment:american_express,payment:contactless,payment:diners_club,payment:jcb,payment:postfinance_card,atm,addr:suburb,contact:facebook,contact:instagram,contact:linkedin,contact:pinterest,contact:twitter,contact:youtube,addr:street:fr,official_name,takeaway,man_made,surveillance,note,payment:visa_debit,fax,indoor_seating,outdoor_seating,capacity,payment:twint,diet:kosher,opening_date,diet:halal,copyright,oa:imported_by,oa:lat,oa:lon,oa:version,room,dogs,post_office:brand,maxstay,stroller,payment:notes,ref:FR:NAF,ref:FR:SIRET,name:de,name:en,name:fr,ways,type,entrance,description,emergency,emergency:phone,source:opening_hours,post_box:location,building:material,roof:colour,roof:shape,park_ride,delivery:covid19,smoothness,payment:cryptocurrencies,fixme,end_date,addr:state,loc_name,wikidata,payment:telephone_cards,kids_area,operator:type,toilets,toilets:access,name:it
748,way/291493897,291493897,way,1,2720.0,Rue Albert-Gobat,,,postfinance_card,no,no,checkout,Migros,supermarket,,"POLYGON ((7.1000628 47.2236254, 7.1001275 47.2234839, 7.0999868 47.2234543, 7.0999946 47.2234371, 7.0999542 47.2234286, 7.0999464 47.2234458, 7.0997833 47.2234114, 7.0997905 47.2233955, 7.0997565 47.2233883, 7.0997492 47.2234042, 7.0996642 47.2233862, 7.0996715 47.2233703, 7.0995432 47.2233433, 7.0994851 47.2234685, 7.0995002 47.2234718, 7.0994947 47.2234837, 7.0996603 47.2235182, 7.099662 47.2235145, 7.0997915 47.2235422, 7.0998075 47.2235071, 7.0999071 47.2235281, 7.0999075 47.2235272, 7.0999163 47.2235291, 7.0998999 47.2235654, 7.0998895 47.2235891, 7.0999807 47.2236082, 7.1000628 47.2236254))",,,Tramelan,,,,,,,"[6124830801, 2949575765, 2949575771, 2949575766, 6124830800, 6124830799, 2949575768, 2949575767, 6124830798, 2949575770, 2949575764, 2949575763, 2949575762, 2949575761, 2949575760, 2949575759, 6124830797, 6124830796, 6124830795, 6124830794, 6124830793, 6124830792, 6124830791, 6124830790, 6124830789, 6124830788, 6124830801]",,yes,,,,,,,,CH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749,node/322007712,322007712,node,86,,Route de Florissant,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.1641437 46.1920602),en:Migros,,Genève,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,node/322008034,322008034,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.1524797 46.1908581),en:Migros,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751,node/776432719,776432719,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.1394568 46.2163221),en:Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,node/922264343,922264343,node,29,1227.0,Avenue Vibert,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/fr/supermarche-migros-carouge-vibert,POINT (6.1344159 46.1824564),en:Migros,yes,Carouge,"Mo-We, Fr 08:30-19:00; Sa 08:30-18:00; Th 08:30-20:00",,,,,,,,,,,,,,,,,,,,,,,+41 58 573 37 50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,node/927225200,927225200,node,,,Rue de Jargonnant,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.159064 46.2007379),en:Migros,yes,Genève,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,node/1569843360,1569843360,node,2,1209.0,Chemin de la Tourelle,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,https://www.migros.ch/,POINT (6.1262801 46.2244233),en:Migros,yes,Genève,,,,,,,,,,Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,node/1703379521,1703379521,node,12,1225.0,Avenue de Bel-Air,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,https://www.migros.ch/,POINT (6.1941766 46.1964647),en:Migros,,Chêne-Bourg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,node/1951773716,1951773716,node,16,1227.0,Rue du Marché,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.1410491 46.1834404),en:Migros,yes,Carouge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,node/2129892553,2129892553,node,92,,Rue de Genève,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.1997761 46.1932035),en:Migros,,Thônex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,node/2401173797,2401173797,node,4,1227.0,Rue Gustave-Revilliod,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.1371407 46.1914364),en:Migros,,Geneve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,node/2587786267,2587786267,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.1987919 46.2404427),en:Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,node/2941110701,2941110701,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,https://www.migros.ch/,POINT (6.1432284 46.2106173),en:Migros,yes,,Mo-Fr 06:30-23:00; Sa 08:00-23:00; Su 08:00-22:00,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,node/3474639354,3474639354,node,21,74100.0,Rue de l'Industrie,Migros,Q680727,,,,,Migros,supermarket,,POINT (6.2324481 46.1809577),fr:Migros,yes,Étrembières,Mo-Sa 08:30-20:00; Su 08:30-12:30,,,,,,,,,,,,,,,2,,,,,,+33 4 50 87 87 87,,,,,,https://www.migros.fr/magasin-Migros-Etrembieres,,,,,,,,,,,,,,,,,1994-03-01,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,4711F,38439319500035.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,node/4230176808,4230176808,node,,1209.0,Chemin de la Tourelle,,,,,,,Migros,florist,,POINT (6.1261564 46.2244625),,,Genève,,,,,,,,,,Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,node/4485050990,4485050990,node,7,1204.0,Place de la Fusterie,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.1462335 46.203871),en:Migros,,,Mo-Fr 08:30-19:00; Sa 08:30-18:00,,,,,,,,,,,,,,,,,,wlan,,,,,+41 58 573 48 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Migros,Migros,Migros,,,,,,,,,,,,,,,,,,,,,,,,,,
764,node/5222667825,5222667825,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.1576954 46.2038441),en:Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,node/9652005204,9652005204,node,75,,Rue de la Servette,Migros,Q680727,,,,,Migros,supermarket,,POINT (6.1322025 46.212276),en:Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,way/465542141,465542141,way,,,,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/fr/supermarche-migros-porte-de-versoix,"POLYGON ((6.1666471 46.2755358, 6.1674218 46.2755053, 6.1674991 46.2755014, 6.1674824 46.275305, 6.1674925 46.2753018, 6.1666306 46.2753383, 6.1666471 46.2755358))",fr:Migros,,,"Mo-We 08:00-19:00, Th 08:00-21:00, Fr 08:00-19:30, Sa 08:00-18:00; PH off",,,,,,"[4604988027, 7890278349, 4604988028, 7966188346, 4604992634, 4604988030, 4604988027]",Porte de Versoix,commercial,Société Coopérative Migros Genève,,,,,,,,Migros Porte de Versoix (MM),,,,,,,,,,,,,,,,,,,,,,,Orthophoto 2016 du SITG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,relation/9590867,9590867,relation,10,1224.0,Chemin de la Gradelle,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,"POLYGON ((6.1815811 46.2052191, 6.1818482 46.2053908, 6.1817899 46.2054399, 6.1818601 46.2054881, 6.1821981 46.205233, 6.1819248 46.2050483, 6.1818577 46.2050085, 6.1815811 46.2052191))",en:Migros,,Chêne-Bougeries,,,,,,,"[[[6475151494, 4707280033, 6475151493], [6475151493, 4707280031, 6475151492], [6475151492, 4707280032, 4707280034, 6475151494]]]",,retail,Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[477360016, 690184823, 690184822]",multipolygon,,,,,,,,,,,,,,,,,,,,,,,,
768,node/269616499,269616499,node,19,1110.0,Rue de la Gare,Migros,Q680727,,,,,Migros,supermarket,https://www.migros.ch/,POINT (6.4944953 46.5098409),en:Migros,,Morges,,,,,,,,MM,,,,,,,,-1,CH,,,,,,,+41 58 573 57 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,node/282021895,282021895,node,2,1007.0,avenue de Rhodanie,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/fr/migros-partenaire-mp-ouchy,POINT (6.6248618 46.5079638),en:Migros,,Lausanne,Mo-Sa 08:00-21:00; Su 09:00-20:00,,,,,,,Partenaire,,,,,,,,,,,,,,,,+41 58 573 73 40,,,,,,,,yes,yes,yes,,,,,,,,,,,,,,,,,yes,yes,yes,,,,,,,,,same,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The opening hours change during the winter but I was unable to find them (and I'm to lazy to really look :p),yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,node/339793984,339793984,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.5763122 46.5366866),en:Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,node/415732099,415732099,node,7,1024.0,Chemin du Croset,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.5648357 46.5342463),,,Ecublens (VD),Mo-Fr 08:00-20:00; Sa 08:00-18:00,,,,,,,,,Société coopérative Migros Vaud,,,,,,,,,,,,,,+41 058 573 63 00,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,node/428208335,428208335,node,,,,,,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.5531129 46.5474199),,yes,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,node/432384166,432384166,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.5067094 46.6139086),en:Migros,yes,,Mo-Th 08:00-19:00; Fr 08:00-20:00; Sa 07:30-18:00,,,,,,,,,Migros,,,,,,,,,,,,,,,,2022-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,node/495167286,495167286,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.531304 46.723836),en:Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,node/624689663,624689663,node,,,,Migros,,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.2307685 46.6057606),,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,node/643857098,643857098,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.4258162 46.4736419),en:Migros,yes,,"Mo-We,Fr 08:30-19:00; Th 08:30-20:00; Sa 08:00-19:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,node/1259161090,1259161090,node,,,,,,,,,,Migros,convenience,,POINT (6.3541355 46.4841778),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,node/1263360166,1263360166,node,,,,Migros,Q680727,,,,,Migros,supermarket,,POINT (6.6273244 46.5222351),en:Migros,yes,,Mo-Fr 08:00-19:00; Sa 08:00-18:00,,,,,,,Metropole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,node/1462150714,1462150714,node,63,1004.0,Avenue d'Echallens,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.6160481 46.5278534),en:Migros,,Lausanne,Sa 07:30-18:00; Mo-Fr 07:30-19:00,,,,,,,,,,,,,,,,CH,,,,,,,+41216225040,,,,,,,,,,,,,,,,,local_knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.migros.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+41216225044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,node/1640590669,1640590669,node,,1007.0,,Migros,Q680727,,,,,Migros,supermarket,,POINT (6.6160128 46.5215405),en:Migros,yes,,Mo-Fr 08:00-19:00; Sa 08:00-18:00,,,,,,,Sévelin,,Migros,,,,,,,,,,,,,,,,2021-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,node/2186836035,2186836035,node,22,1196.0,Rue Mauverney,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.2764546 46.4169304),en:Migros,,Gland,Mo-Sa 08:00-19:00,,,,,,,,,,,,,,,,,,,,,,,+41 58 573 49 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,node/2451974131,2451974131,node,38,1020.0,Avenue de Florissant,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/fr/supermarche-migros-renens-florissant,POINT (6.5982907 46.5307735),en:Migros,,Renens,Mo-Fr 08:00-19:00; Sa 07:30-17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,node/2470047819,2470047819,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.5656983 46.5229222),en:Migros,yes,,Mo-Fr 07:30-20:00; Sa 08:00-18:00,,,,,,,,,,,,,,,,,,,,,,,,,2022-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,node/3922276285,3922276285,node,1,1008.0,Chemin du Viaduc,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.6024522 46.5272252),en:Migros,,Prilly,Mo-Fr 08:00-19:00; Sa 07:30-18:00,,,,,,,,,Migros,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,node/4255859368,4255859368,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.6187039 46.5314004),en:Migros,yes,,"Mo-Fr 07:30-19:00, Sa 07:30-18:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,node/4818100710,4818100710,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.5803842 46.538575),en:Migros,,,Mo-Fr 08:00-19:00; Sa 07:30-17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,node/4861636522,4861636522,node,,,,,,,,,,Migros,convenience,,POINT (6.6259394 46.5123206),,,,Mo-Fr 07:30-19:00; Sa 07:30-18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,node/5947943468,5947943468,node,,,,Migros,Q680727,,,,,Migros,supermarket,,POINT (6.6235484 46.5259689),en:Migros,,,Mo-Fr 08:00-19:00; Sa 08:00-18:00,,,,,,,Partenaire,,,,,,,,,,,,,,,,,,2022-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,node/6275142683,6275142683,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.5176043 46.5181965),en:Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,node/8256731604,8256731604,node,,,,Migros,Q680727,,,,,Migros,supermarket,,POINT (6.6296755 46.5207107),en:Migros,,,Mo-Fr 07:00-19:00; Sa 08:00-18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,node/8278444660,8278444660,node,84,1022.0,Avenue de la Gare,Migros,Q680727,,,,,Migros,supermarket,Migros.ch,POINT (6.5725167 46.5300438),en:Migros,,Chavannes-près-Renens,Mo-Fr 07:30-20:00; Sa 08:00-18:00,,,,,,,,,,,,,,,,,,,,,,,+41 58 573 75 05,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,node/8670988600,8670988600,node,,,,Migros,,,,,,Migros,supermarket,,POINT (6.5773418 46.5376316),,,,Mo-Su 06:00-23:00,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
