,Unnamed: 0,business_status,formatted_address,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,opening_hours.open_now,plus_code.compound_code,plus_code.global_code,price_level,permanently_closed
12,12,OPERATIONAL,"Berglistrasse 24, 8180 Bülach",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Volg Bülach,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117053513885381892965"">3P1CZ0MB13Sl4Y3R</a>'], 'photo_reference': 'AW30NDw3d05o_wqATxWlsfXwGPBSYC21rX2vUkS7P5KzKhD9-LnINwrzEwQQpiK3wiJ25JrMVX607C87Z7bXcrbxkF8dwfjkCU60zq217hjbOytfmI_3Q2LN24WYaw-i3dBQKXNv6BOH4PGVY8HswOoJvsUiTMSEYDAKny6cxrfcdOaIDKLi', 'width': 3024}]",ChIJUaPWM2t1kEcR_WaV6CBB9_0,4.3,ChIJUaPWM2t1kEcR_WaV6CBB9_0,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",22.0,47.5229908,8.546805299999999,47.52431367989271,8.548087479892722,47.52161402010727,8.545387820107278,True,GGFW+5P Bülach,8FVCGGFW+5P,,
13,13,OPERATIONAL,"Kirchgasse 5, 8302 Kloten",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Migros Supermarkt,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103697636362141540868"">Manuel Fischer</a>'], 'photo_reference': 'AW30NDxzM-SdQAkLYwXVWbjhnCn1CnLvDPQs7Mo2Zi_ZrxqDL5UBIcjp0w_Uc5Jcex0RA-Y7Kr1aE3O6FKvdeJVga_XGB251YulD8NJPkhlT-F-Qk9IE7If4xM7f8joFKXMpEpAKvD5m1jSWwRusTzZkpZmYpy_c1WO42lhR4u-19YYRD8oI', 'width': 4032}]",ChIJgzNMpWF1kEcRdNHLIwZi19A,4.3,ChIJgzNMpWF1kEcRdNHLIwZi19A,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",692.0,47.4505529,8.582078899999999,47.45173867989272,8.583644529892721,47.44903902010727,8.580944870107277,True,FH2J+6R Kloten,8FVCFH2J+6R,,
14,14,OPERATIONAL,"Weiacherstrasse 64, 8427 Rorbas",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Volg,"[{'height': 2240, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108528686425089221553"">Ursula</a>'], 'photo_reference': 'AW30NDyC704AAo2kAr_PosMiw-XyMgEgREKtk-og1qoX2S5wdNqGU9c20KNSDSGjJQEO2wcRXYChpO69c4EohnpoPhquWAnGCVfjP57CAltASXC3iA6Wa30ZAMvr6I0DyOLGFTbMppi9wTSXVyxJX4POuAbIPcS1W5-WVlQHfrqyh8aUnnJ6', 'width': 4032}]",ChIJ_S5lIQ52kEcRvj9Rb5LjkTs,4.4,ChIJ_S5lIQ52kEcRvj9Rb5LjkTs,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",92.0,47.531805,8.5738572,47.53312317989272,8.575109929892722,47.53042352010727,8.572410270107278,True,GHJF+PG Rorbas,8FVCGHJF+PG,,
15,15,OPERATIONAL,"Wehntalerstrasse 46, 8181 Höri",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Volg Höri,"[{'height': 1728, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116321618912579079822"">A Google User</a>'], 'photo_reference': 'AW30NDwaTSm3-EDacs4I4wNBWfzCuAMLfOIuLGg574VsJWfJocgDaRa8zHskfw1f7F8uhpX81SUxp2uR6Ta2IXCf6mWmpWvIKJljjfrqAZ0vLwOx9PGrQadPl2Qgi_XHB8LtsVoSIp6XyBPt9VPH1ldcLHeZ4urhLgmkngRdZnhFHsRNRF31', 'width': 2592}]",ChIJKS0V4D90kEcRri8J8t5l4dA,4.1,ChIJKS0V4D90kEcRri8J8t5l4dA,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",84.0,47.5084822,8.5100838,47.50979892989272,8.51158442989272,47.50709927010728,8.508884770107276,True,GG56+92 Höri,8FVCGG56+92,,
16,16,OPERATIONAL,"Dorfstrasse 20, 8155 Niederhasli",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Migros Supermarkt,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104637849319192793563"">Christoph M</a>'], 'photo_reference': 'AW30NDzx3rImskSEJrp8FxndvXa8qNa5h_Nc5epomYZE6wWzq3Ow9LvCPef7cAs09Bnx5g3rcA7wwyeHJiRQjTzLgq7993XTHxQdwFopEW0Smyar2PR9ggrZx3DEBrPcLTT1YJCucNhLEnB4lB9-tGEYQIQLhdWV8sJyXlCbenO3RP6xNbgT', 'width': 3264}]",ChIJUdHWz4R0kEcROZ0YnsbWAQU,4.1,ChIJUdHWz4R0kEcROZ0YnsbWAQU,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",233.0,47.479805,8.485202,47.48125717989272,8.48669602989272,47.47855752010727,8.483996370107276,True,FFHP+W3 Niederhasli,8FVCFFHP+W3,,
4,4,OPERATIONAL,"Ziegeleipl. 2, 8406 Dättnau",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Migros Supermarkt,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106997911917267952374"">A Google User</a>'], 'photo_reference': 'AW30NDwh_7q_Yh6Pjfvl3ah9UBaCAB6xQJJRC-PaKfzNPrsAlifOSZAzFhzx6DBTtJ_uU62hvEjRJGkz7N3wSXEDPtWPNXf5l5Nw9ycbdxefO5Ew8wKXhH-vrnAU8GzKlkULYeWiiy90njzlTLgqWI5drODebldOHoRrRAO8LDB3iC6JrGzN', 'width': 4032}]",ChIJYwGwISCZmkcRLRWwcxCAmWA,4.5,ChIJYwGwISCZmkcRLRWwcxCAmWA,"['grocery_or_supermarket', 'supermarket', 'store', 'food', 'point_of_interest', 'establishment']",38.0,47.4773023,8.6993628,47.47871327989272,8.700569379892721,47.47601362010728,8.697869720107278,True,FMGX+WP Winterthur,8FVCFMGX+WP,,
6,6,OPERATIONAL,"Winterthurstrasse 17, 8413 Neftenbach",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Coop Supermarkt Neftenbach,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106986593709343605496"">Stefan Omara</a>'], 'photo_reference': 'AW30NDyL6U7qCSu9T2lPCoQbwNr7aWlHv0iS1tV1yi5ndDZ8HUAhXSPtViLaZGHGPfbkRcGFfJMDJLiA-AXMPCZW6P0ZwagqgQsF1-1KfMJnos10leXecQtqW_seCC4l-tI6H5s8PHq_HLBAWGUCgpsihlWxfNk9E5ThB3IX93cvrgZ6_a_3', 'width': 4032}]",ChIJQdvY1LCbmkcRNFzarb2-edQ,4.4,ChIJQdvY1LCbmkcRNFzarb2-edQ,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",191.0,47.526162,8.668973,47.52771562989273,8.670306929892725,47.52501597010728,8.66760727010728,True,GMG9+FJ Neftenbach,8FVCGMG9+FJ,,
8,8,OPERATIONAL,"Dorfstrasse 138, 8424 Embrach",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Coop Supermarkt Embrach,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111471546200256116516"">Tobias Schmid</a>'], 'photo_reference': 'AW30NDxiAuf0SJqh2cjXS4yJDNaal7L0KpLZ4gTl1jmCIcZegoHVYbDh62WTCWHleiusSyzq5wACbjA0ASTdXeKfYxXRXVTM1Ucx_JXxdLuK2YLn7qKuAnUbh5U0QCUAV-XlPg7UJb_OanFKGQ7GmLAPSWSMxPbY_iYw436krRYNCGIY6UxI', 'width': 4032}]",ChIJW-5yMgWemkcRWwYcMHt7e2I,4.2,ChIJW-5yMgWemkcRWwYcMHt7e2I,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",366.0,47.5109947,8.594256699999999,47.51231177989272,8.595405779892722,47.50961212010728,8.592706120107279,True,GH6V+9P Embrach,8FVCGH6V+9P,,
10,10,OPERATIONAL,"Lindenplatz 1, 8408 Winterthur",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Migros Supermarkt,"[{'height': 3840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114995101765893031465"">Benjamin</a>'], 'photo_reference': 'AW30NDxWlTll3ffeziSERq5_B0ovmRRAo8VZtIwze6pdey6CtIvkibFYoN0Y0nAhrjk7kOWpGj6e_AothAdFJQ35oRTpG24d4Z7DV3NJfx_NaQG9MRb4xmocYDVDAHsMUSufFm0xuwpTMLfKKwaC3_GxHvQ0OcKjGzqF07ScU5eU2kydX0OD', 'width': 2160}]",ChIJu1rzgVeZmkcRQJs-nnxbvvY,4.0,ChIJu1rzgVeZmkcRQJs-nnxbvvY,"['grocery_or_supermarket', 'supermarket', 'store', 'food', 'point_of_interest', 'establishment']",172.0,47.51071,8.6938857,47.51206952989271,8.695321729892719,47.50936987010727,8.692622070107275,True,GM6V+7H Winterthur,8FVCGM6V+7H,,
12,12,OPERATIONAL,"Mitteldorfweg 2, 8413 Neftenbach",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Volg,"[{'height': 850, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108900688902074663547"">A Google User</a>'], 'photo_reference': 'AW30NDwA_VeXY2C_T5kjnWcrAQe_QUOGxrW3i9QCT5AodfhVr6JTcBK0_xxTMYzMRn_13xg2WHIXqCD9PaTQCJOglYwuCjsJNyuBEu6n0kVMJwy5MMIOSrw0Ue-1GABywm4p2wJVzqL7xdNUlrWbZiSZxbuYiDpV4-WviS5AIDPUvG-LTd_x', 'width': 1278}]",ChIJA0ptvxacmkcR25JpM8d-Foo,4.3,ChIJA0ptvxacmkcR25JpM8d-Foo,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",69.0,47.527896,8.667972599999999,47.52926332989271,8.66949802989272,47.52656367010727,8.666798370107276,True,GMH9+55 Neftenbach,8FVCGMH9+55,,
13,13,OPERATIONAL,"Flaachtalstrasse 17, 8459 Volken",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Volg Volken,"[{'height': 5504, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109307187104945179546"">st.stucki@gmx.net</a>'], 'photo_reference': 'AW30NDw3pP_yB23EV744j6VHBxVqx86UXIyrGXt5TxVuilAfZZoVi1GrJLJXjiiawD8pMPXKTyuTlB7125xTsW7QPqEaaFe2NVw_VNTr2MMgzzPBMsq5SUkdo8UwH76S1IKDAnRDbPezByZHEO2x8Btf2axdZPMzbB9ZCAGv0xGjTMVUp8wC', 'width': 3096}]",ChIJ852xn2udmkcRmVGzoB3B1Eo,4.3,ChIJ852xn2udmkcRmVGzoB3B1Eo,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",31.0,47.5739607,8.6245823,47.57537477989272,8.625948429892722,47.57267512010728,8.623248770107278,True,HJFF+HR Volken,8FVCHJFF+HR,,
14,14,OPERATIONAL,"Seebnerstrasse 14, 8185 Winkel",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Volg Winkel,"[{'height': 1728, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113021662450905468311"">A Google User</a>'], 'photo_reference': 'AW30NDwIxnWk5qrjw_q49nl3ZYDxJocpuEfx3MjRBsAt_skXFVq6mm0aJhVdDF-2e04WmEhssaXZadEu6Qsv1LPmM9yrDE1bNJSJVvR0A0fGVe5sOKgeGL2k-603zESBvENfV4cR8cO2FBNbaPqRf5blLcjgiFJH25S7VlNTkSDlR-39R_KQ', 'width': 2592}]",ChIJt3Vt8qJ1kEcRaENJ1ggdg5M,4.3,ChIJt3Vt8qJ1kEcRaENJ1ggdg5M,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",74.0,47.4922054,8.5521072,47.49357782989272,8.553419929892723,47.49087817010727,8.550720270107279,True,FHR2+VV Winkel,8FVCFHR2+VV,,
16,16,OPERATIONAL,"Dorfstrasse 35, 8454 Buchberg",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Volg,"[{'height': 769, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111668615650209631974"">A Google User</a>'], 'photo_reference': 'AW30NDzqpB2Y591y4Ms3d09UJq1oS04pltNafgmwW_Am1-EVEDwdz1WHFbHVQqZS4VWaFpqsqtptfJjg0MahT2gDlh04xO_PIvPu7c7pEA9AXIO_eE3PvOqut0LjRYNuXpgslP2OogcDeUSJoDfyGVnrGjhRAVVh3JFl0K7HtohPnBAraPac', 'width': 1040}]",ChIJ7Yo1h6V3kEcR5es5s7MG8KM,4.5,ChIJ7Yo1h6V3kEcR5es5s7MG8KM,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",23.0,47.5726039,8.5623665,47.57401182989273,8.563723029892722,47.57131217010728,8.561023370107279,True,HHF6+2W Buchberg,8FVCHHF6+2W,,
17,17,OPERATIONAL,"Zürcherstrasse 35, 8426 Lufingen",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Volg Lufingen with postal agency,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107819507283678605418"">A Google User</a>'], 'photo_reference': 'AW30NDx1zWPw4jn1dfXOm1I4hT87A444-s8LAUWtUxLpc1rlR00IFJbiOtLRciC3ld8Pyr9wlT3R0Lu_hy0yW1A_rZeXj1VPSLV2NitHad7sUjuegDYt1f_7oEqdhxkHQFvEhtp9CNm07Ogz5xO3oglTPBZtSx1hdt-9FCKWyIHTlsbAv-tx', 'width': 1151}]",ChIJHSah3TCemkcRSFCP3UIIYeE,4.5,ChIJHSah3TCemkcRSFCP3UIIYeE,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",102.0,47.48897150000001,8.5942809,47.49036387989272,8.595440679892722,47.48766422010728,8.592741020107278,True,FHQV+HP Lufingen,8FVCFHQV+HP,,
2,2,OPERATIONAL,"Zollstrasse 54, 8212 Neuhausen am Rheinfall",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Coop Supermarkt Neuhausen Schützengut,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107814689864638809405"">Silvia G</a>'], 'photo_reference': 'AW30NDzUW2o1Yq3XBHalDv0NzX-ux9KDxBZR68YWLKZAQdFGmUrwsYlvm5t-Vf-OE4H8R5xUwP1MLEil2hfGiLAcG_2ktqKgkJk_tdttGqIXmaLFqXTnEXwqSjCRt2NhUNGB90fyFh2j82ZLAMNe-Cuqorn_FJWrDO80VmekfTcf09cyddVu', 'width': 2448}]",ChIJzY168jR_kEcReTkaXLpv0r0,4.1,ChIJzY168jR_kEcReTkaXLpv0r0,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",165.0,47.68005160000001,8.6065653,47.68135002989272,8.608007329892722,47.67865037010728,8.605307670107278,True,MJJ4+2J Neuhausen am Rheinfall,8FVCMJJ4+2J,,
3,3,OPERATIONAL,"Poststrasse 9, 8212 Neuhausen am Rheinfall",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Coop Supermarkt Neuhausen Posthof,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107121759084836385631"">Daniel Geisser</a>'], 'photo_reference': 'AW30NDz9u8VQC3vukGb0mKMeWaC6328pVCvJqliF3RuBlcSqDzW-sbxrv0Eileemkk4lzlerSasT1pXU2fffwQhOM6P1VwynOf9-w9qjWfq7dNkKkO-93nQt-cH7D4IpFuaF8edqwLgUmYlKNikJ9Tzxqlkg3o3mqqNIqEA188IwwxmvzPMZ', 'width': 3024}]",ChIJKZpgkE5_kEcREbHzNGlsgxg,4.3,ChIJKZpgkE5_kEcREbHzNGlsgxg,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",336.0,47.6826987,8.6198144,47.68417132989272,8.621258079892721,47.68147167010728,8.618558420107277,True,MJM9+3W Neuhausen am Rheinfall,8FVCMJM9+3W,,
5,5,OPERATIONAL,"Bahnhofstrasse 56/58, 8200 Schaffhausen",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Migros Supermarkt,"[{'height': 3744, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103359330054058230216"">Migros</a>'], 'photo_reference': 'AW30NDxTrK990lf8ngiKguvRXF6lh9kBGPJJ5gDicCr6ewboqjHusrOt_qVt2ElWCdiE13GORLl3q7MRHTf3GlM90t1e-OkUOCQ7Z3PfTcybg-IpvmaBwg7ReIHBBVFVtf1HSSVlo8tTjv4unGeBXil1psLeh6ZXWayzcVzX3Ur1VtjZqRIQ', 'width': 5616}]",ChIJQ47j22Z_kEcRXUwFnCg4QI8,4.3,ChIJQ47j22Z_kEcRXUwFnCg4QI8,"['grocery_or_supermarket', 'supermarket', 'food', 'store', 'point_of_interest', 'establishment']",524.0,47.6987877,8.6340494,47.70018667989272,8.63527877989272,47.69748702010728,8.632579120107277,True,MJXM+GJ Schaffhausen,8FVCMJXM+GJ,,
6,6,OPERATIONAL,"Schaffhauserstrasse 38, 8212 Neuhausen am Rheinfall",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,migrolino Neuhausen Rheinfall,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105060267045782736272"">Migrolino</a>'], 'photo_reference': 'AW30NDwMlk-RCzZr5UmRfQe9ptJNNUHjnXpnGvLh8cuTnmNa5FFBzDxeqOkKIzVmPgPu3jFtOpwRFjfam8-4Rk606D5p3obIl_3yT3eP5EIBMecOLtos1oZqR74IBpYQRtGIdPMySzdwF7QkZ2VGjgk1jiAiNLS7DJbIpeqhDd50La2UCmM_', 'width': 1920}]",ChIJO0f8c09_kEcR1nesjKoQbSE,4.3,ChIJO0f8c09_kEcR1nesjKoQbSE,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",59.0,47.6861161,8.6214856,47.68749212989272,8.622784629892722,47.68479247010728,8.620084970107278,True,MJPC+CJ Neuhausen am Rheinfall,8FVCMJPC+CJ,,
7,7,OPERATIONAL,"Poststrasse 18, 8212 Neuhausen am Rheinfall",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Denner Discount,"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101832957105848402889"">Denner</a>'], 'photo_reference': 'AW30NDwlM-pwB8jKiZ94Opgg_m-LFUbIX6k3y3pyUYzvhC4TDj_BWGozmR7sj8D3tQTzCsfvU4CYPBsCMhQdSfnsWAlVQ0meeuBbo4vx4mkvZCYGF8c12eOumbbnKhXeWQOGtpe9UWdUAmZwep_JLBndnJYCbv_-RW12uR3KQHkURn4X5Iu2', 'width': 2048}]",ChIJ195TvE5_kEcRkkaOZjIdxao,4.1,ChIJ195TvE5_kEcRkkaOZjIdxao,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",215.0,47.683002,8.619211,47.68433792989272,8.620596129892721,47.68163827010728,8.617896470107278,True,MJM9+6M Neuhausen am Rheinfall,8FVCMJM9+6M,,
8,8,OPERATIONAL,"Gründenstrasse 5, 8247 Flurlingen",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,SPAR Supermarkt Flurlingen,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107814689864638809405"">Silvia G</a>'], 'photo_reference': 'AW30NDzhnqhao6SHQEjtGZ6HlPQGyDuGQAKnKZZqL0qSZmSzH7cgBN5OUlvcgvJiUXfpRS-JIe7yzVqGngarQFOLxjznBKe1L8N3DqEu6TxFtemrcpcWbVPswfIBshS4NB9RU01xdkxF6iGJDvb_0b1FQ62czeGTnVlpmS_w-ikWkPKrDzNs', 'width': 2448}]",ChIJg_siWFB_kEcRpPdX2f0dchU,4.3,ChIJg_siWFB_kEcRpPdX2f0dchU,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",46.0,47.6844311,8.6275236,47.68578377989272,8.62898437989272,47.68308412010727,8.626284720107277,True,MJMG+QX Flurlingen,8FVCMJMG+QX,1.0,
9,9,OPERATIONAL,"Schützenstrasse 30, 8245 Feuerthalen",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Coop Supermarkt Feuerthalen Rhymarkt,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108571566849004502403"">Ruth Gadient</a>'], 'photo_reference': 'AW30NDyhCto1HG51Le1ssy0xn6gjKyME8jl1LIDdihR_wQAAENyBCCMi1-Wzv33-MSQ5VajnuPuZCEaUzhWhlxvSap_Y6bakWNJIRgU2DX3goV8uMSEBirsATccB7lK-cHjodiOhYrYSeNevt_4MXY09WhRACtG6UiBISJALjAV9EIHSHShA', 'width': 3840}]",ChIJ2wmzkeaBmkcRkMYKJwvUPjw,4.5,ChIJ2wmzkeaBmkcRkMYKJwvUPjw,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",949.0,47.6906462,8.646801199999999,47.69230132989271,8.650309250000001,47.68960167010727,8.64493025,True,MJRW+7P Feuerthalen,8FVCMJRW+7P,,
10,10,OPERATIONAL,"Freier Pl. 2, 8200 Schaffhausen",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,SPAR Supermarkt Schaffhausen,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108571566849004502403"">Ruth Gadient</a>'], 'photo_reference': 'AW30NDwCHZGy9rhY1qvj4rwNCK6pYKiPtzJEmSwTXumoYLUhpaMPqF-E4q6-_eusIXqdOuuubCzuGYifo01qd-WRE_yD4OzRVC9pA87HLjrsN_oGCwyW5zhvMm0QrGhUZgeTdVBUutZqaB9agFcarLmxSWeaFlXhpjeTRu_kG1mDan9PBqXJ', 'width': 3840}]",ChIJc8Tb_9-BmkcRU0dgSnMvZ3A,4.2,ChIJc8Tb_9-BmkcRU0dgSnMvZ3A,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",141.0,47.695515,8.640286,47.69694517989273,8.64180862989272,47.69424552010729,8.639108970107277,True,MJWR+64 Schaffhausen,8FVCMJWR+64,1.0,
12,12,OPERATIONAL,"Hohlenbaumstrasse 79, 8200 Schaffhausen",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Migros Supermarkt,"[{'height': 3840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118412087918973730622"">Migros</a>'], 'photo_reference': 'AW30NDzsz2cx3uOJArhqqQwMU4IOIx8M6kHZjG4DUrMQvxdHjmI56hM2cjy784xIEpcYSBAg-m9C5nZVanG20BUUg4gs6Isl2GD0LzVyglBQvoIGyGQO_mDNffNAIxxNvAROyebRHtquhbxdjQnev0qG5VxQpCqpFAkyipEglpIOs_fSxSso', 'width': 5760}]",ChIJ8cTPXG1_kEcRnW5SSFjCnS0,4.3,ChIJ8cTPXG1_kEcRnW5SSFjCnS0,"['grocery_or_supermarket', 'supermarket', 'food', 'store', 'point_of_interest', 'establishment']",142.0,47.70632759999999,8.6200499,47.70766907989272,8.621383079892723,47.70496942010728,8.61868342010728,True,PJ4C+H2 Schaffhausen,8FVCPJ4C+H2,,
13,13,OPERATIONAL,"Fronwagpl. 1, 8201 Schaffhausen",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Coop Supermarkt Schaffhausen Fronwagplatz,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108571566849004502403"">Ruth Gadient</a>'], 'photo_reference': 'AW30NDxFI4msd7xzuOuqPBwwhsmYf65sgfU0zlSR2E1Tq5BSyFrk8CfpmSoHSOcjGn9iKic7A6_AyLWNYchgXZ_BnjB7v3tLVkRAzdDFuzFL7T1fO_d5B9_Qdj8MIjWSbMuxKx7fiTzvQaUhImWELBUUPuLv6l-bhscb-4b6BQ8ZlAXn4cIF', 'width': 3840}]",ChIJrx7HUGd_kEcR3u5vLjoYip4,4.1,ChIJrx7HUGd_kEcR3u5vLjoYip4,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",256.0,47.69634749999999,8.633765,47.69782657989272,8.634508950000003,47.69512692010728,8.63153315,True,MJWM+GG Schaffhausen,8FVCMJWM+GG,,
