,unique_id,osmid,element_type,addr:housenumber,addr:postcode,addr:street,brand,brand:wikidata,cash_withdrawal,cash_withdrawal:fee,cash_withdrawal:purchase_required,cash_withdrawal:type,name,shop,website,geometry,brand:wikipedia,wheelchair,addr:city,opening_hours,access,amenity,fee,layer,parking,nodes,branch,building,operator,toilets:wheelchair,capacity:disabled,lit,maxheight,surface,level,addr:country,alt_name,internet_access,internet_access:fee,contact:addr:full,contact:phone,internet_access:ssid,phone,wheelchair:description,check_date:opening_hours,contact:addr,contact:website,operator:wikidata,addr:full,opening_hours:url,payment:cash,payment:credit_cards,payment:debit_cards,addr:housename,post_office,post_office:letter_from,post_office:parcel_from,post_office:parcel_pickup,post_office:parcel_to,source,covered,supervised,disused:shop,start_date,ele,source:addr,landuse,building:part,indoor,payment:maestro,payment:mastercard,payment:visa,departures_board,highway,network,public_transport,uic_name,uic_ref,access:covid19,changing_table,opening_hours:covid19,organic,addr:place,dog,bus,building:roof,nat_name,url,building:levels,roof:levels,changing_table:location,recycling:batteries,recycling:electrical_appliances,level:ref,smoking,payment:coins,recycling:cans,recycling:clothes,recycling:glass,recycling:paper,recycling:pe,recycling:pet,self_service,contact:city,contact:housenumber,contact:postcode,contact:street,addr:floor,check_date,payment:american_express,payment:contactless,payment:diners_club,payment:jcb,payment:postfinance_card,atm,addr:suburb,contact:facebook,contact:instagram,contact:linkedin,contact:pinterest,contact:twitter,contact:youtube,addr:street:fr,official_name,takeaway,man_made,surveillance,note,payment:visa_debit,fax,indoor_seating,outdoor_seating,capacity,payment:twint,diet:kosher,opening_date,diet:halal,copyright,oa:imported_by,oa:lat,oa:lon,oa:version,room,dogs,post_office:brand,maxstay,stroller,payment:notes,ref:FR:NAF,ref:FR:SIRET,name:de,name:en,name:fr,ways,type
213,node/7074497276,7074497276,node,,,,Migros,Q680727,,,,,Migros,supermarket,,POINT (6.8400687 46.4636936),en:Migros,,,Mo-Th 08:00-18:30; Fr 08:00-20:00; Sa 07:30-17:30,,,,,,,Midi Coindet,,,,,,,,-1,,,,,,,,+41 58 573 61 00,,,,,,,https://filialen.migros.ch/fr/supermarche-migros-vevey-midi-coindet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,node/8256731604,8256731604,node,,,,Migros,Q680727,,,,,Migros,supermarket,,POINT (6.6296755 46.5207107),en:Migros,,,Mo-Fr 07:00-19:00; Sa 08:00-18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,
215,node/8278444660,8278444660,node,84,1022,Avenue de la Gare,Migros,Q680727,,,,,Migros,supermarket,Migros.ch,POINT (6.5725167 46.5300438),en:Migros,,Chavannes-près-Renens,Mo-Fr 07:30-20:00; Sa 08:00-18:00,,,,,,,,,,,,,,,,,,,,,,,+41 58 573 75 05,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,node/8670988600,8670988600,node,,,,Migros,,,,,,Migros,supermarket,,POINT (6.5773418 46.5376316),,,,Mo-Su 06:00-23:00,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,node/8701752117,8701752117,node,,,,,,,,,,Migros,convenience,,POINT (6.7698231 46.5962425),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,node/8852408353,8852408353,node,,,,Migros,Q680727,,,,,Migros,supermarket,,POINT (6.6401405 46.5855313),,,,Mo-Fr 07:30-19:30; Sa 07:30-18:00,,,,,,,,,Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,node/9197869540,9197869540,node,,1093,Route de la Conversion,Migros,Q680727,,,,,Migros,supermarket,,POINT (6.6769123 46.5133549),en:Migros,,La Conversion,,,,,,,,Lutry La Conversion,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,yes,,2021-08-19,,,,,,,,,,,,,,,,,,,
220,node/9424019831,9424019831,node,9,1815,Rue du Léman,Migros,Q680727,,,,,Migros,supermarket,,POINT (6.8933361 46.4406577),en:Migros,,Clarens,Mo-Th 08:00-19:00; Fr 08:00-20:00; Sa 08:00-17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,node/10157011511,10157011511,node,,,,Migros,Q680727,,,,,Migros,supermarket,,POINT (6.6336077 46.5376325),,yes,,Mo-Fr 07:30-19:00; Sa 07:30-18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,no,,,,,,,,,,,,,,,,,,
222,way/46765109,46765109,way,36,1007,Avenue de Cour,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,"POLYGON ((6.6177299 46.5158225, 6.6180341 46.5157591, 6.6178749 46.5154928, 6.6178106 46.5154744, 6.617592 46.5155186, 6.6176983 46.5157621, 6.6177299 46.5158225))",en:Migros,,Lausanne,Mo-Fr 07:30-19:00; Sa 07:30-18:00,,,,,,"[597654801, 597654815, 597654780, 597654782, 597654781, 597654783, 597654801]",,yes,,,,,,,,CH,,,,,,,,,,,,,,,,,,,,,,,,Orthophoto Ville de Lausanne 2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenAddresses,sbrunner,46.51561737,6.61768007,oa2osm - 0.2 - sax,,,,,,,,,,,,,
223,way/81853682,81853682,way,11,,Avenue Antoine-Henri Jomini,Migros,Q680727,,,,,Migros,supermarket,,"POLYGON ((6.6280202 46.5298449, 6.628449 46.5302189, 6.6283414 46.530277, 6.6284511 46.5303729, 6.6283753 46.5304112, 6.6278773 46.5299524, 6.6278399 46.5299188, 6.6279076 46.5298818, 6.6279229 46.5298962, 6.6280202 46.5298449))",en:Migros,,,Mo 09:00-19:00; Tu-Fr 08:00-19:00; Sa 08:00-18:00,,,,,,"[606405762, 606405789, 606405796, 954454619, 606405787, 606405759, 954454556, 954454109, 954455177, 606405762]",Pontaise,apartments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,way/110286735,110286735,way,15,1066,Place Croix-Blanche,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,"POLYGON ((6.6705415 46.5487554, 6.6704912 46.5488618, 6.6707529 46.5489185, 6.6709916 46.5487814, 6.6710127 46.5487859, 6.6710302 46.5487466, 6.6710782 46.5487573, 6.6711145 46.5486783, 6.671068 46.5486683, 6.6710768 46.5486493, 6.6706344 46.5485532, 6.6705415 46.5487554))",en:Migros,,Epalinges,,,,,,,"[8541877449, 8541877445, 8541877448, 8541877442, 8541877441, 8541873995, 8541877444, 8541877443, 8541877447, 8541877446, 8541877450, 8541877449]",,yes,Migros SA,,,,,,,CH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,way/173060743,173060743,way,9,1008,Route de Cossonay,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,"POLYGON ((6.6077494 46.5333805, 6.6080189 46.5332656, 6.6078977 46.533131, 6.6079571 46.5331057, 6.6078636 46.5330019, 6.607801 46.5330285, 6.6077759 46.5330007, 6.6075096 46.5331142, 6.6075453 46.5331538, 6.6077494 46.5333805))",en:Migros,,Prilly,Mo 08:30-19:00; Tu-Fr 08:00-19:00; Sa 07:30-18:00,,,,,,"[1838852012, 1838852011, 1838852009, 1838852008, 1838852006, 1838852007, 1838852004, 1838852010, 2299683916, 1838852012]",,retail,,,,,,,,CH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,way/230543909,230543909,way,,1610,Route de Lausanne,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,"POLYGON ((6.8254732 46.5721878, 6.825661 46.5718657, 6.8259857 46.5719088, 6.8257907 46.5722613, 6.8254732 46.5721878))",en:Migros,,Oron-la-Ville,,,,,,,"[2390396858, 2390396691, 1672733601, 2390396800, 2390396858]",,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,way/780266087,780266087,way,1,1032,En Felezin,Migros,Q680727,,,,,Migros,supermarket,,"POLYGON ((6.6119106 46.5589819, 6.6118625 46.5589719, 6.6119067 46.5588668, 6.6118585 46.5587745, 6.6119134 46.5586473, 6.6126799 46.5588073, 6.6126289 46.5588958, 6.6125585 46.559018, 6.6125489 46.5590349, 6.6125384 46.5590539, 6.6125364 46.5590572, 6.6123956 46.5590258, 6.6123728 46.559077, 6.6123589 46.5591074, 6.6123131 46.5590973, 6.6123392 46.559036, 6.6121267 46.5589913, 6.6120033 46.5589636, 6.6119765 46.5590235, 6.6118994 46.5590076, 6.6119106 46.5589819))",en:Migros,,Romanel-sur-Lausanne,Mo-Th 08:00-19:00; Fr 08:00-20:30; Sa 08:00-18:00,,,,,,"[8847547524, 8847547231, 8847547230, 8847547229, 8847547233, 7285572795, 7285572809, 7285572594, 8971222453, 8971222451, 8847547317, 7285572723, 7285572722, 8847547239, 8847547629, 8847547820, 8847547821, 8847547630, 7285572719, 7285572715, 8847547524]",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,room,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shop,,,,,,,,,,,,
228,node/293487431,293487431,node,3,1400,Rue de Neuchâtel,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,https://www.migros.ch/,POINT (6.6349389 46.7811874),en:Migros,yes,Yverdon-les-Bains,Mo 08:00-18:30; Tu-Fr 07:30-18:30; Sa 07:30-18:00,,,,,,,,,Migros,,,,,,,CH,,,,,,,+41 58 573 60 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,node/495167286,495167286,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.531304 46.723836),en:Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,node/881410105,881410105,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.6503122 46.7664157),en:Migros,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,node/890727503,890727503,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.5020486 46.8197654),en:Migros,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,node/1054471303,1054471303,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.8429267 46.9443296),,yes,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,node/1447081336,1447081336,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.851419 46.8480965),en:Migros,,,Mo-Th 07:30-19:00; Fr 07:30-20:00; Sa 07:30-16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,node/1806195326,1806195326,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.7840685 46.8998759),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,node/2665214995,2665214995,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.6216608 46.787997),,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,node/3735882316,3735882316,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.580547 46.9020486),en:Migros,,,"Mo-Fr,Fr 08:00-19:00; Th 08:00-20:00; Sa 08:00-18:00",,,,,,,,,Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,node/6172568944,6172568944,node,35,,Rue Bournot,,,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.7475383 47.0562441),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,way/30786032,30786032,way,,,,,,,,,,Migros,,,"POLYGON ((6.8547109 46.9667692, 6.8544854 46.9663729, 6.8548996 46.9662535, 6.8550043 46.9664551, 6.854938 46.96647, 6.8550549 46.9666768, 6.8547109 46.9667692))",,,,,customers,parking,,,,"[340429014, 340429018, 340429021, 9136276404, 9136276403, 340429023, 340429014]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,way/36186481,36186481,way,,,,,,postfinance_card,no,no,checkout,Migros,supermarket,,"POLYGON ((6.8549283 46.9662995, 6.8550722 46.9665861, 6.8554637 46.9664937, 6.8553053 46.9661987, 6.8549283 46.9662995))",,,,,,,,,,"[422451750, 422451751, 422451752, 422451753, 422451750]",,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthophotos2006sitn50cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,way/36285608,36285608,way,4,2034,Rue Jämes Paris,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,"POLYGON ((6.8895142 46.9856551, 6.8892197 46.9860745, 6.8895314 46.9861763, 6.8898345 46.9857558, 6.8895142 46.9856551))",en:Migros,,Peseux,,,,,,,"[423342978, 423342979, 423342980, 423342982, 423342978]",,commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthophotos2006sitn50cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,way/39407975,39407975,way,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,"POLYGON ((6.8407659 46.9507211, 6.8408643 46.9507534, 6.840841 46.9507866, 6.8409641 46.9508269, 6.8409435 46.9508562, 6.8410475 46.9508903, 6.8410304 46.9509147, 6.8411061 46.9509395, 6.8410414 46.9510316, 6.8407237 46.9509275, 6.8407029 46.9509571, 6.8406192 46.9509297, 6.8407659 46.9507211))",,,,,,,,,,"[472146781, 472146793, 472146794, 472146795, 472146796, 472146797, 472146798, 472146799, 472146800, 472146801, 472146802, 472146792, 472146781]",,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthophotos2006sitn50cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,way/258639862,258639862,way,23,1337,Grand Rue,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,"POLYGON ((6.3777588 46.7116528, 6.37772 46.7117659, 6.3776759 46.7119075, 6.3779538 46.7119537, 6.3779666 46.7119173, 6.3780032 46.7117869, 6.3780476 46.7116284, 6.3779014 46.7116146, 6.3778894 46.7116799, 6.3777588 46.7116528))",en:Migros,,Vallorbe,,,,,,,"[6511149660, 6511149661, 2639724162, 2639724182, 2639724168, 6573942877, 2639724117, 6511149658, 6511149659, 6511149660]",,yes,,,,,,,,CH,,,,,,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,node/1844478116,1844478116,node,,,,Migros,Q680727,,,,,Migros,supermarket,,POINT (6.8035097 47.0903378),fr:Migros,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,node/4926230015,4926230015,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.8273511 47.1002561),,yes,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,node/9124792210,9124792210,node,71,2300,Rue de la Charrière,Migros,Q680727,,,,,Migros,supermarket,,POINT (6.8347664 47.1121596),fr:Migros,,La Chaux-de-Fonds,"Mo-We,Fr 07:30-19:00; Th 07:30-20:00; Sa 07:30-18:00",,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,post_partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,La Poste,,,,,,,,,,
246,node/322007712,322007712,node,86,,Route de Florissant,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.1641437 46.1920602),en:Migros,,Genève,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,node/322008034,322008034,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.1524797 46.1908581),en:Migros,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,node/447808467,447808467,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.112347 46.2327452),en:Migros,yes,,Mo-Su 08:00-21:00,,,,,,,,,Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,node/628822657,628822657,node,,,,,,,,,,Migros,,,POINT (6.1109312 46.1890575),,,,,yes,parking,no,-1,underground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 hr,,,,,,,,,
250,node/776432719,776432719,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.1394568 46.2163221),en:Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,node/790036550,790036550,node,20,1218,Rue Sonnex,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.1200851 46.2288146),en:Migros,yes,Le Grand-Saconnex,Mo-We 08:30-19:00; Th-Fr 08:30-19:30; Sa 08:00-18:00,,,,,,,,,Migros,,,,,,,,,,,,,,+41 22 761 61 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,node/922264343,922264343,node,29,1227,Avenue Vibert,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/fr/supermarche-migros-carouge-vibert,POINT (6.1344159 46.1824564),en:Migros,yes,Carouge,"Mo-We, Fr 08:30-19:00; Sa 08:30-18:00; Th 08:30-20:00",,,,,,,,,,,,,,,,,,,,,,,+41 58 573 37 50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,node/927225200,927225200,node,,,Rue de Jargonnant,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.159064 46.2007379),en:Migros,yes,Genève,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,node/930700122,930700122,node,,,,Migros,Q680727,,,,,Migros,supermarket,,POINT (6.095919 46.1220295),en:Migros,yes,,,,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,node/984079108,984079108,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.0970937 46.2041853),en:Migros,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,node/1569843360,1569843360,node,2,1209,Chemin de la Tourelle,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,https://www.migros.ch/,POINT (6.1262801 46.2244233),en:Migros,yes,Genève,,,,,,,,,,Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,node/1660625172,1660625172,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.1149267 46.1674607),en:Migros,yes,,Mo-We 08:00-19:00; Th 08:00-20:00; Fr 08:00-19:30; Sa 08:00-18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,
258,node/1703379521,1703379521,node,12,1225,Avenue de Bel-Air,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,https://www.migros.ch/,POINT (6.1941766 46.1964647),en:Migros,,Chêne-Bourg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,node/1951773716,1951773716,node,16,1227,Rue du Marché,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.1410491 46.1834404),en:Migros,yes,Carouge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
