,unique_id,osmid,element_type,brand,brand:wikidata,brand:wikipedia,cash_withdrawal,cash_withdrawal:fee,cash_withdrawal:purchase_required,cash_withdrawal:type,name,shop,wheelchair,geometry,opening_hours,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,contact:phone,operator,phone,nodes,building,building:levels,roof:levels,roof:shape,alt_name,branch,website,landuse,level,organic,payment:cash,payment:maestro,toilets:wheelchair,access,amenity,capacity,fee,layer,parking,wikidata,entrance,source,smoking,internet_access,start_date,payment:coins,payment:contactless,payment:credit_cards,payment:debit_cards,payment:notes,payment:telephone_cards,payment:twint,wheelchair:description,check_date:opening_hours,opening_hours:covid19,kids_area,capacity:disabled,lit,surface,disused:shop,building:roof,payment:postfinance_card,fixme,operator:type,addr:housename,toilets,diet:halal,diet:kosher,post_box:location,description,emergency,emergency:phone,indoor,source:opening_hours,takeaway,addr:place,check_date,bus,ele,highway,network,public_transport,uic_name,uic_ref,operator:wikidata,name:en,internet_access:fee,building:material,roof:colour,maxstay,park_ride,supervised,delivery:covid19,room,maxheight,smoothness,payment:cryptocurrencies,payment:mastercard,payment:visa,end_date,departures_board,access:covid19,changing_table,fax,contact:website,dog,addr:state,opening_hours:url,source:addr,building:part,contact:addr:full,internet_access:ssid,changing_table:location,recycling:batteries,contact:addr,addr:full,addr:street:fr,official_name,post_office,post_office:letter_from,post_office:parcel_from,post_office:parcel_pickup,post_office:parcel_to,man_made,surveillance,level:ref,covered,self_service,contact:city,contact:housenumber,contact:postcode,contact:street,addr:floor,payment:american_express,payment:diners_club,payment:jcb,addr:suburb,loc_name,post_office:brand
128,node/1351032263,1351032263,node,Migros,Q680727,de:Migros,,,,,Migros,supermarket,,POINT (8.2993724 47.0505994),Mo-Fr 08:00-19:00; Fr 08:00-20:00; Sa 08:00-17:00; PH off,Luzern,,18,6003,Bruchstrasse,,Genossenschaft Migros Luzern,,,,,,,Migros Bruchstrasse,Luzern Bruchstrasse,https://filialen.migros.ch/de/migros-supermarkt-luzern-bruchstrasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,node/1369379077,1369379077,node,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,yes,POINT (8.274562 47.0616861),"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 08:00-17:00; PH off",,,,,,,Genossenschaft Migros Luzern,,,,,,,Migros Ruopigen,Ruopigen,https://filialen.migros.ch/de/migros-supermarkt-ruopigen-zentrum-luzern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,node/1411316292,1411316292,node,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,yes,POINT (8.441276 47.0838219),"Mo-Fr 08:00-20:00, Sa 08:00-19:00; PH off",Küssnacht am Rigi,,11,6403,Siegwartstrasse,,Genossenschaft Migros Luzern,,,,,,,Migros Küssnacht am Rigi (MM),Küssnacht Rigimärt,https://filialen.migros.ch/de/migros-supermarkt-kuessnacht-rigimaert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,node/1560009340,1560009340,node,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,yes,POINT (8.2498547 46.8968476),"Mo-Fr 08:00-20:00, Sa 08:00-18:00; PH off",Sarnen,,5,6060,Nelkenstrasse,,Genossenschaft Migros Luzern,+41 41 666 53 33,,,,,,Migros Sarnen (MM),Sarnen Center,https://filialen.migros.ch/de/migros-supermarkt-sarnen-sarnen-center,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,node/1575842960,1575842960,node,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,,POINT (8.6087819 46.9999926),"Mo-Fr 08:00-19:00, Sa 08:00-17:00",Brunnen,,19,6440,Bahnhofplatz,,Genossenschaft Migros Luzern,,,,,,,Migros Brunnen,Brunnen Bahnhofsmärcht,https://filialen.migros.ch/de/migros-supermarkt-brunnen-bahnhofsmaercht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,node/1611482000,1611482000,node,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,yes,POINT (8.4152878 46.9777078),"Mo-Fr 07:30-20:00, Sa 07:30-18:00; PH off",Buochs,,45,6374,Ennetbürgerstrasse,,Genossenschaft Migros Luzern,,,,,,,Migros Buochs,Buochs,https://filialen.migros.ch/de/migros-supermarkt-buochs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,node/1665613604,1665613604,node,Migros,Q680727,de:Migros,,,,,Migros,supermarket,,POINT (8.6500017 46.8251804),"Mo-Fr 07:30-18:30, Sa 07:30-17:00",Erstfeld,,144,6472,Gotthardstrasse,,Genossenschaft Migros Luzern,,,,,,,Migros Erstfeld,Erstfeld,https://filialen.migros.ch/de/migros-supermarkt-erstfeld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,node/1739677580,1739677580,node,Migros,Q680727,de:Migros,,,,,Migros,supermarket,,POINT (8.3115307 46.9842701),Mo-Fr 07:30-19:00; Sa 07:30-18:00; PH off,Hergiswil NW,,15,6052,Seestrasse,,Genossenschaft Migros Luzern,,,,,,,Migros Hergiswil,Hergiswil NW,https://filialen.migros.ch/de/migros-supermarkt-hergiswil-nw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,node/1841821791,1841821791,node,Migros,Q680727,en:Migros,,,,,Migros,supermarket,yes,POINT (8.3046528 47.0313468),"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 08:00-17:00; PH off",Luzern,,46,6005,Zihlmattweg,,Genossenschaft Migros Luzern,+41 41 414 48 40,,,,,,Migros Allmend,Luzern Allmend,https://filialen.migros.ch/de/migros-supermarkt-luzern-allmend,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,node/2090983741,2090983741,node,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,yes,POINT (8.5151339 47.16526),"Mo-Fr 08:00-19:00, Sa 08:00-17:00; PH off",Zug,,5,6300,Grabenstrasse,,Genossenschaft Migros Luzern,,,,,,,Migros Grabenstrasse,Zug Grabenstrasse,https://filialen.migros.ch/de/migros-supermarkt-zug-grabenstrasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,node/2577948127,2577948127,node,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,yes,POINT (8.7461406 47.1287297),"Mo-Fr 08:00-20:00, Sa 08:00-18:00; PH off",,,,,,,Genossenschaft Migros Zürich,+41 55 418 84 54,,,,,,Migros Einsiedeln (MM),Einsiedeln,https://filialen.migros.ch/de/migros-supermarkt-einsiedeln,,-1,,,,,,,,,,,,,Migros.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,node/2642259706,2642259706,node,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,yes,POINT (8.6417406 46.8796927),"Mo-Th 07:30-18:30, Fr 07:30-21:00, Sa 07:30-17:00",Altdorf UR,,14,6460,Gitschenstrasse,,Genossenschaft Migros Luzern,,,,,,,Migros Altdorf,Altdorf UR,https://filialen.migros.ch/de/migros-supermarkt-altdorf,,,yes,,,,,,,,,,,,,,,,,,,,,,,,2022-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,node/2778506649,2778506649,node,Migros,Q680727,en:Migros,,,,,Migros,supermarket,,POINT (8.4056705 46.8207411),"Mo-Fr 07:30-19:00, Sa 07:30-18:00",Engelberg,,5,6390,Klosterstrasse,,Genossenschaft Migros Luzern,,,,,,,Migros Engelberg,Engelberg,https://filialen.migros.ch/de/migros-supermarkt-engelberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,node/2866812512,2866812512,node,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,,POINT (8.5509558 47.0508444),"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 08:00-18:00; PH off",Goldau,,25,6410,Parkstrasse,,Genossenschaft Migros Luzern,,,,,,,Migros Goldau,Goldau,https://filialen.migros.ch/de/migros-supermarkt-goldau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,node/3148801527,3148801527,node,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,yes,POINT (8.3549116 46.9654611),"Mo-Fr 09:00-20:00, Sa 08:00-18:00; PH off",Stans,,2,6370,Bitzistrasse,,Genossenschaft Migros Luzern,,,,,,,Migros Länderpark (MMM),Stans Länderpark,https://filialen.migros.ch/de/migros-supermarkt-stans-laenderpark,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,node/3510810512,3510810512,node,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,,POINT (8.6458641 47.0154045),"Mo-Th 09:00-20:00, Fr 09:00-21:00, Sa 08:00-18:00",Ibach,,18,6438,Mythencenterstrasse,,Genossenschaft Migros Luzern,,,,,,,Migros Mythen-Center (MMM),Ibach Mythen-Center,https://filialen.migros.ch/de/migros-supermarkt-ibach-schwyz-mythen-center,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,node/3902835036,3902835036,node,Migros,Q680727,en:Migros,,,,,Migros,supermarket,yes,POINT (8.2826546 47.0337643),"Mo-Th 08:00-19:00, Fr 08:00-21:00, Sa 08:00-17:00; PH off",Kriens,,30,6010,Luzernerstrasse,,Genossenschaft Migros Luzern,,,,,,,Migros Kriens (MM),Kriens Hofmatt,https://filialen.migros.ch/de/migros-supermarkt-kriens-hofmatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,node/4062279173,4062279173,node,Migros,Q680727,de:Migros,migros_bank;postfinance_card,,,,Migros,supermarket,,POINT (8.2497249 47.1269137),"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 08:00-17:00; PH off",,,,,,,Genossenschaft Migros Luzern,,,,,,,Migros Rain,Rain,https://filialen.migros.ch/de/migros-supermarkt-rain,,,,yes,,,,,,,,,,,,,,,yes,,yes,yes,,,,,,same,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,node/4931591722,4931591722,node,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,,POINT (8.3077943 47.0612692),"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 08:00-17:00; PH off",Luzern,,6,6004,Friedentalstrasse,,Genossenschaft Migros Luzern,,,,,,,Migros Schlossberg,Luzern Schlossberg,https://filialen.migros.ch/de/migros-supermarkt-luzern-schlossberg,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,node/5602979356,5602979356,node,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (8.3435784 47.0550399),Mo-Th 10:00-18:30; Fr 10:00-20:00; Sa 10:00-16:00,,,,,Würzenbachstrasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,node/6088196574,6088196574,node,Migros,Q680727,de:Migros,,,,,Migros,supermarket,,POINT (8.262399 47.0490532),"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 08:00-17:00; PH off",Luzern,,143,6014,Luzernerstrasse,,Genossenschaft Migros Luzern,,,,,,,Migros Littau Grossmatte,Littau Grossmatte,https://filialen.migros.ch/de/migros-supermarkt-luzern-grossmatte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,node/6750927182,6750927182,node,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,yes,POINT (8.3009461 47.0276194),"Mo-Th 07:30-19:00, Fr 07:30-20:00, Sa 08:00-17:00; PH off",Kriens,,2,6010,Am Mattenhof,,Genossenschaft Migros Luzern,,,,,,,Migros Kriens Mattenhof,Kriens Mattenhof,https://filialen.migros.ch/de/migros-supermarkt-kriens-mattenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,node/7390289540,7390289540,node,Migros,Q680727,en:Migros,,,,,Migros,supermarket,yes,POINT (8.3575307 47.0936014),"Mo-Th 09:00-19:00, Fr 09:00-21:00, Sa 08:00-17:00; PH off",Ebikon,,1,6030,Ebisquare-Strasse,,Genossenschaft Migros Luzern,,,,,,,Migros Ebikon Mall (MMM),Ebikon Mall of Switzerland,https://filialen.migros.ch/de/migros-supermarkt-ebikon-mall-of-switzerland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,node/7390289541,7390289541,node,Migros,Q680727,de:Migros,,,,,Migros,supermarket,yes,POINT (8.3410776 47.0813405),"Mo-Th 08:00-19:00, Fr 08:00-21:00, Sa 08:00-17:00; PH off",Ebikon,,16,6030,Zentralstrasse,,Genossenschaft Migros Luzern,,,,,,,Migros Ebikon (MM),Ebikon Ladengasse,https://filialen.migros.ch/de/migros-supermarkt-ebikon-ladengasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,node/7390289542,7390289542,node,Migros,Q680727,en:Migros,,,,,Migros,supermarket,,POINT (8.505334 47.1779096),"Mo-Th 07:30-19:00, Fr 07:30-20:00, Sa 07:30-17:00; PH off",Zug,,10,6300,Hertizentrum,,Genossenschaft Migros Luzern,,,,,,,Migros Herti,Zug Herti,https://filialen.migros.ch/de/migros-supermarkt-zug-herti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,node/7390289543,7390289543,node,Migros,Q680727,de:Migros,,,,,Migros,supermarket,,POINT (8.7130911 47.1757272),"Mo-Fr 08:00-20:00, Sa 08:00-18:00; PH off",Schindellegi,,19,8834,Pfäffikonerstrasse,,Genossenschaft Migros Zürich,,,,,,,Migros Schindellegi,Schindellegi,https://filialen.migros.ch/de/migros-supermarkt-schindellegi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,node/7390289544,7390289544,node,Migros,Q680727,en:Migros,migros_bank;postfinance_card,,,,Migros,supermarket,,POINT (8.651044 46.8727406),"Mo-Th 08:00-18:30, Fr 08:00-21:00, Sa 08:00-17:00",Altdorf UR,,67,6460,Gotthardstrasse,,Genossenschaft Migros Luzern,,,,,,,Migros Urnertor (MM),Altdorf Urnertor,https://filialen.migros.ch/de/migros-supermarkt-buerglen-altdorf-urnertor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,node/7637818880,7637818880,node,,,,,,,,Migros,,,POINT (8.44121 47.0834866),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kundendienst,defibrillator,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,node/10212561008,10212561008,node,Migros,Q680727,,,,,,Migros,supermarket,,POINT (8.4272073 47.1751463),Mo-Fr 07:30-19:00; Sa 07:30-17:00; PH off,,,5,6331,Maihölzli,,,+41 41 725 32 50,,,,,,Migros Hünenberg Dorf,,https://filialen.migros.ch/de/migros-supermarkt-huenenberg-dorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,way/87220776,87220776,way,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,yes,"POLYGON ((8.3096603 47.0544041, 8.3100758 47.0545668, 8.3097429 47.0549515, 8.3095612 47.054851, 8.3093527 47.0547357, 8.3096603 47.0544041))",Mo-Fr 08:00-19:00; Th 08:00-21:00; Sa 08:00-17:00; PH off,Luzern,,9,6004,Hertensteinstrasse,,Genossenschaft Migros Luzern,,"[1014207331, 1014205180, 1014206139, 1553431911, 1014205856, 1014207331]",commercial,,,,Migros Schweizerhof (MM),Luzern Schweizerhof,https://filialen.migros.ch/de/migros-supermarkt-luzern-schweizerhof,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,way/379342427,379342427,way,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,,"POLYGON ((8.3091514 47.0507673, 8.3091402 47.0508571, 8.309313 47.0508664, 8.309421 47.0508711, 8.3094303 47.0507397, 8.3092337 47.0506583, 8.3091514 47.0507673))","Mo-Sa 06:00-22:00, Su 07:00-22:00",Luzern,,,6003,,,Genossenschaft Migros Luzern,,"[3810146561, 3826363461, 3826363460, 3826408898, 3826408897, 3826408894, 3810146561]",,,,,Migros Luzern Bahnhof,Luzern Bahnhof,https://filialen.migros.ch/de/migros-supermarkt-luzern-bahnhof,,-1,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-16,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,node/48932835,48932835,node,Migros,Q680727,de:Migros,,,,,Migros,supermarket,yes,POINT (8.522895 47.37502),Mo-Sa 08:00-21:00; PH off,Zürich,,7,8004,Wengistrasse,,Genossenschaft Migros Zürich,,,,,,,Migros Wengihof,Zürich Wengihof,https://filialen.migros.ch/de/migros-supermarkt-zuerich-wengihof,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,survey,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,node/70656488,70656488,node,Migros,Q680727,,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,yes,POINT (8.7064484 47.4918744),"Mo-Fr 07:30-20:00, Sa 08:00-18:00; PH off",Winterthur,,102,8406,Zürcherstrasse,,Genossenschaft Migros Ostschweiz,,,,,,,Migros Töss,Winterthur Töss,https://filialen.migros.ch/de/migros-supermarkt-winterthur-toess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,node/83330862,83330862,node,Migros,Q680727,en:Migros,,,,,Migros,supermarket,yes,POINT (8.5299814 47.3447487),Mo-Sa 07:30-21:00; PH off,Zürich,CH,3,8038,Etzelstrasse,,Genossenschaft Migros Zürich,,,,,,,Migros Wollishofen (MM),Zürich Wollishofen,https://filialen.migros.ch/de/migros-supermarkt-zuerich-wollishofen,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,node/119249170,119249170,node,Migros,Q680727,de:Migros,,,,,Migros,supermarket,yes,POINT (8.5361073 47.3752549),Mo-Sa 09:00-20:00; PH off,Zürich,CH,31-35,8001,Löwenstrasse,,Genossenschaft Migros Zürich,,,,,,,Migros City (MMM),Zürich City,https://filialen.migros.ch/de/migros-supermarkt-zuerich-city,,2;3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,node/124140551,124140551,node,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,yes,POINT (8.7239602 47.2406357),Mo-Sa 08:00-20:00; PH off,Stäfa,CH,18,8712,Goethestrasse,,Genossenschaft Migros Zürich,,,,,,,Migros Stäfa (MM),Stäfa,https://filialen.migros.ch/de/migros-supermarkt-staefa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,node/246533376,246533376,node,Migros,Q680727,,,,,,Migros,supermarket,,POINT (8.720071 47.5189532),"Mo-Fr 08:30-20:00, Sa 08:00-18:00; PH off",Winterthur,,152,8400,Schaffhauserstrasse,,Genossenschaft Migros Ostschweiz,,,,,,,Migros Rosenberg (MM),Winterthur Rosenberg,https://filialen.migros.ch/de/migros-supermarkt-winterthur-rosenberg,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,node/262400822,262400822,node,Migros,Q680727,de:Migros,,,,,Migros,supermarket,,POINT (8.5309446 47.3640724),"Mo-Fr 06:30-22:00; PH,Sa-Su 08:00-22:00",Zürich,CH,10,8002,Tessinerplatz,,Genossenschaft Migros Zürich,,,,,,,Migros Bahnhof Enge,Zürich Enge Bahnhof,https://filialen.migros.ch/de/migros-supermarkt-zuerich-bahnhof-enge,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01,,,,,,,,,,,,,,,,,,,,,,Bahnhof Enge,2022-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,node/264065177,264065177,node,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,limited,POINT (8.5918701 47.4135249),Mo-Sa 07:00-20:00; PH off,Wallisellen,CH,30,8304,Bahnhofstrasse,,Genossenschaft Migros Zürich,,,,,,,Migros Wallisellen,Wallisellen,https://filialen.migros.ch/de/migros-supermarkt-wallisellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,node/266914642,266914642,node,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,yes,POINT (8.5972571 47.2603539),Mo-Sa 08:00-20:00; PH off,Horgen,,24,8810,Alte Landstrasse,,Genossenschaft Migros Zürich,,,,,,,Migros Horgen (MM),Horgen Schinzenhof,https://filialen.migros.ch/de/migros-supermarkt-horgen-schinzenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,node/267346993,267346993,node,Migros,Q680727,de:Migros,,,,,Migros,supermarket,yes,POINT (8.5314709 47.3855977),Mo-Sa 07:30-20:00; PH off,Zürich,CH,152,8005,Limmatstrasse,,Genossenschaft Migros Zürich,,,,,,,Migros Limmatplatz (MMM),Zürich Limmatplatz,https://filialen.migros.ch/de/migros-supermarkt-zuerich-limmatplatz,,-1,,,,,,,,,,,,,,,wlan,,,,,,,,,,2022-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
