,unique_id,osmid,element_type,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,brand,brand:wikidata,brand:wikipedia,cash_withdrawal,cash_withdrawal:fee,cash_withdrawal:purchase_required,cash_withdrawal:type,contact:phone,name,operator,shop,wheelchair,geometry,opening_hours,phone,nodes,building,amenity,building:levels,roof:levels,roof:shape,alt_name,branch,website,smoking,source,landuse,level,organic,payment:cash,payment:maestro,toilets:wheelchair,access,capacity,fee,layer,parking,wikidata,start_date,entrance,capacity:disabled,lit,surface,disused:shop,internet_access,addr:housename,toilets,bus,highway,public_transport,name:it,addr:suburb,toilets:access,wheelchair:description,check_date:opening_hours,opening_hours:covid19,payment:twint,payment:coins,payment:contactless,payment:credit_cards,payment:debit_cards,payment:notes,payment:telephone_cards,kids_area,payment:postfinance_card,addr:place,maxheight,building:roof,fixme,operator:type,maxstay,ele,diet:halal,diet:kosher,post_box:location,internet_access:fee,description,emergency,emergency:phone,building:material,roof:colour,indoor,delivery:covid19,room,source:opening_hours,takeaway,check_date,network,uic_name,uic_ref,operator:wikidata,name:en,smoothness,contact:website,park_ride,supervised,payment:cryptocurrencies,payment:mastercard,payment:visa,name:de,building:part,departures_board,dog,loc_name,end_date,access:covid19,changing_table,fax,addr:state,post_office,post_office:brand,contact:addr:full,internet_access:ssid,recycling:batteries,contact:addr,post_office:letter_from,post_office:parcel_from,post_office:parcel_pickup,post_office:parcel_to,recycling:electrical_appliances,level:ref,opening_hours:url,covered,self_service,contact:city,contact:housenumber,contact:postcode,contact:street,addr:floor,payment:american_express,payment:diners_club,payment:jcb,source:addr,changing_table:location,addr:full,addr:street:fr,official_name,man_made,surveillance
169,way/37901724,37901724,way,Meiringen,CH,1,3860,Bahnhofstrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,,Migros,Genossenschaft Migros Aare,supermarket,,"POLYGON ((8.1846072 46.7285433, 8.1846499 46.7285368, 8.1846668 46.7285891, 8.1847697 46.7285723, 8.1848202 46.7287247, 8.1850836 46.7286206, 8.1850677 46.7285723, 8.1851288 46.7285629, 8.1851313 46.7285706, 8.185349 46.7284848, 8.185272 46.7283926, 8.1852624 46.728394, 8.1851997 46.7282044, 8.1850209 46.7282323, 8.1850285 46.7282555, 8.185012 46.7282408, 8.1849851 46.72824, 8.184969 46.7282502, 8.1849662 46.7282651, 8.1849273 46.7281474, 8.1846435 46.7281918, 8.1847128 46.7284007, 8.1846488 46.7284142, 8.1846216 46.728429, 8.1846027 46.7284475, 8.1845922 46.7284689, 8.1845908 46.7284914, 8.1846072 46.7285433))","Mo-Fr 08:00-19:00, Sa 08:00-18:00; PH off",,"[1989392637, 1989392636, 1989392641, 1989392640, 444825381, 1989392642, 1989392639, 5214201537, 1989392638, 444825380, 5214201536, 1989392630, 444825378, 5214201535, 5214201534, 5214201533, 5214201532, 1989392629, 5214201531, 1989392628, 444825377, 1989392631, 1989392632, 1989392633, 1989392634, 5214201530, 1989392635, 1989392637]",retail,,,,,Migros Meiringen (MM),Meiringen,https://filialen.migros.ch/de/migros-supermarkt-meiringen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,way/37901866,37901866,way,,,,,,,,,,,,,,Migros,,,,"POLYGON ((8.184664 46.7287897, 8.1848356 46.7292623, 8.184902 46.7292554, 8.184925 46.7293375, 8.1855175 46.7292437, 8.1853686 46.7287536, 8.1853053 46.7287648, 8.1852626 46.7286483, 8.1851933 46.7285672, 8.184664 46.7287897))",,,"[444827336, 2921842962, 2921842961, 444827337, 444827338, 2921842959, 2921842960, 444827342, 2921842957, 444827336]",,parking,,,,,,,,,,,,,,,yes,,yes,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,node/206357901,206357901,node,Luzern,,53,6006,Kreuzbuchstrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,,,,,Migros,Genossenschaft Migros Luzern,supermarket,,POINT (8.3398988 47.0544427),"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 08:00-17:00; PH off",,,,,,,,Migros Würzenbach,Luzern Würzenbach,https://filialen.migros.ch/de/migros-supermarkt-luzern-wuerzenbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,node/266914642,266914642,node,Horgen,,24,8810,Alte Landstrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,,Migros,Genossenschaft Migros Zürich,supermarket,yes,POINT (8.5972571 47.2603539),Mo-Sa 08:00-20:00; PH off,,,,,,,,Migros Horgen (MM),Horgen Schinzenhof,https://filialen.migros.ch/de/migros-supermarkt-horgen-schinzenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,node/279155942,279155942,node,,,,,,,,,,,,,,Migros,,,,POINT (8.2915624 47.1659554),,,,,parking,,,,,,,,,,,,,,,customers,,yes,,multi-storey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,node/279155943,279155943,node,Hochdorf,,5,6280,Hauptstrasse,Migros,Q680727,de:Migros,,,,,,Migros,Genossenschaft Migros Luzern,supermarket,,POINT (8.2914109 47.1661059),"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 08:00-17:00; PH off",,,,,,,,Migros Hochdorf (MM),Hochdorf Seetal-Center,https://filialen.migros.ch/de/migros-supermarkt-hochdorf-seetal-center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,node/298540226,298540226,node,Langnau am Albis,,2,8135,Hintere Grundstrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,,Migros,Genossenschaft Migros Zürich,supermarket,,POINT (8.5377603 47.2913031),"Mo-Fr 08:00-20:00, Sa 08:00-18:00; PH off",,,,,,,,Migros Langnau a.A.,Langnau am Albis,https://filialen.migros.ch/de/migros-supermarkt-langnau-a-a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,node/298540370,298540370,node,Thalwil,,130,8800,Alte Landstrasse,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,,Migros,Genossenschaft Migros Zürich,supermarket,,POINT (8.5639941 47.2942957),Mo-Sa 07:30-20:00; PH off,,,,,,,,Migros Thalwil (MM),Thalwil,https://filialen.migros.ch/de/migros-supermarkt-thalwil,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,node/340481159,340481159,node,Buchrain,,,6033,Unterdorfstrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,,Migros,Genossenschaft Migros Luzern,supermarket,yes,POINT (8.3488772 47.0954321),"Mo-Fr 08:00-19:00, Sa 08:00-17:00; PH off",,,,,,,,Migros Buchrain,Buchrain Tschannhof,https://filialen.migros.ch/de/migros-supermarkt-buchrain-tschannhof,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,node/442702205,442702205,node,,,,,,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,,Migros,Genossenschaft Migros Luzern,supermarket,yes,POINT (8.275256 47.0778381),"Mo-Th 08:00-19:00, Fr 08:00-21:00, Sa 08:00-17:00; PH off",,,,,,,,Migros Emmenbrücke (MM),Emmenbrücke Sonnenplatz,https://filialen.migros.ch/de/migros-supermarkt-emmenbruecke-sonnenplatz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,node/450879978,450879978,node,Affoltern am Albis,,4,8910,Oberdorfstrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,,Migros,Genossenschaft Migros Zürich,supermarket,yes,POINT (8.4538088 47.2783381),Mo-Sa 08:00-20:00; PH off,,,,,,,,Migros Affoltern a.A. (MM),Affoltern am Albis,https://filialen.migros.ch/de/migros-supermarkt-affoltern-a-a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,node/506648661,506648661,node,Luzern,,66,6005,Tribschenstrasse,Migros,Q680727,en:Migros,,,,,,Migros,Genossenschaft Migros Luzern,supermarket,yes,POINT (8.3168248 47.0423384),"Mo-Fr 07:00-19:00, Sa 07:00-17:00; PH off",,,,,,,,Migros Tribschenstrasse,Luzern Tribschenstrasse,https://filialen.migros.ch/de/migros-supermarkt-luzern-tribschenstrasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,node/529971961,529971961,node,Zug,,22,6300,Baarerstrasse,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,,Migros,Genossenschaft Migros Luzern,supermarket,yes,POINT (8.5183034 47.1731419),Mo-Fr 08:00-19:00; Th 08:00-21:00; Sa 08:00-17:00; PH off,,,,,,,,Migros Metalli (MM),Zug Metalli,https://filialen.migros.ch/de/migros-supermarkt-zug-metalli,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,same,,,,,,,,,,,,,,,,,,,"Hinterbergstrasse 40, Einkaufszentrum Zugerland, 6312 Steinhausen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,node/544246178,544246178,node,Fahrwangen,,12,5615,Hintergasse,Migros,Q680727,de:Migros,,,,,,Migros,Genossenschaft Migros Aare,supermarket,,POINT (8.2442351 47.2941009),"Mo-Fr 08:00-19:00, Sa 08:00-17:00; PH off",,,,,,,,Migros Fahrwangen,Fahrwangen,https://filialen.migros.ch/de/migros-supermarkt-fahrwangen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,node/939538237,939538237,node,Cham,,15-17,6330,Zugerstrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,,Migros,Genossenschaft Migros Luzern,supermarket,yes,POINT (8.4612037 47.1825379),Mo-Th 08:00-19:00; Fr 08:00-20:00; Sa 07:30-17:00; PH off,,,,,,,,Migros Cham,Cham Neudorf,https://filialen.migros.ch/de/migros-supermarkt-cham-neudorf,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,same,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,node/963198491,963198491,node,Unterägeri,CH,32,6314,Zugerstrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,,Migros,Genossenschaft Migros Luzern,supermarket,yes,POINT (8.5793078 47.1381682),"Mo-Th 07:30-19:00, Fr 07:30-20:00, Sa 07:30-17:00; PH off",+41 41 754 41 41,,,,,,,Migros Unterägeri,Unterägeri,https://filialen.migros.ch/de/migros-supermarkt-unteraegeri,,migros.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,node/1069059529,1069059529,node,Luzern,,58,6003,Winkelriedstrasse,Migros,Q680727,de:Migros,,,,,,Migros,Genossenschaft Migros Luzern,supermarket,yes,POINT (8.3072505 47.0461309),Mo-Fr 08:00-19:00; Fr 08:00-20:00; Sa 08:00-17:00; PH off,,,,,,,,Migros Waldstätter,Luzern Waldstätter,https://filialen.migros.ch/de/migros-supermarkt-luzern-waldstaetter,,,,,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,node/1083855663,1083855663,node,Horw,,14-15,6048,Gemeindehausplatz,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,,Migros,Genossenschaft Migros Luzern,supermarket,yes,POINT (8.309215 47.019095),"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 08:00-17:00; PH off",,,,,,,,Migros Horw,Horw,https://filialen.migros.ch/de/migros-supermarkt-horw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,node/1145599864,1145599864,node,Emmenbrücke,,50,6020,Seetalstrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,,Migros,Genossenschaft Migros Luzern,supermarket,yes,POINT (8.2922426 47.0737083),"Mo-Th 09:00-19:00, Fr 09:00-21:00, Sa 08:00-17:00; PH off",,,,,,,,Migros Emmen (MM),Emmen Wohncenter,https://filialen.migros.ch/de/migros-supermarkt-emmen-wohncenter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,node/1191792633,1191792633,node,Emmenbrücke,,3,6020,Kapfstrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,,Migros,Genossenschaft Migros Luzern,supermarket,limited,POINT (8.2738856 47.0898165),"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 08:00-17:00; PH off",,,,,,,,Migros Kapf,Emmen Kapf,https://filialen.migros.ch/de/migros-supermarkt-emmen-kapf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,node/1254632070,1254632070,node,Luzern,,23,6005,Langensandstrasse,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,,Migros,Genossenschaft Migros Luzern,supermarket,yes,POINT (8.3282536 47.0374219),"Mo-Th 08:30-19:00, Fr 08:30-21:00, Sa 08:00-17:00; PH off",,,,,,,,Migros Schönbühl (MM),Luzern Schönbühl,https://filialen.migros.ch/de/migros-supermarkt-luzern-schoenbuehl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,node/1278535198,1278535198,node,Rotkreuz,,1,6343,Buonaserstrasse,Migros,Q680727,en:Migros,,,,,,Migros,Genossenschaft Migros Luzern,supermarket,yes,POINT (8.4287189 47.1413116),"Mo-Th 07:30-19:00, Fr 07:30-20:00, Sa 07:30-17:00; PH off",,,,,,,,Migros Rotkreuz,Rotkreuz,https://filialen.migros.ch/de/migros-supermarkt-rotkreuz,,,,,,,,,,,,,,,,,,,,,,Arkadenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,node/1334477909,1334477909,node,Luzern,,2,6006,Mettenwylstrasse,Migros,Q680727,,,,,,,Migros,Genossenschaft Migros Luzern,supermarket,,POINT (8.3155116 47.0605745),"Mo-Fr 08:00-12:15,13:30-19:00, Sa 08:00-17:00; PH off",,,,,,,,Migros Partner Wesemlin,Luzern Wesemlin,https://filialen.migros.ch/de/migros-partner-luzern-wesemlin,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,node/1351032263,1351032263,node,Luzern,,18,6003,Bruchstrasse,Migros,Q680727,de:Migros,,,,,,Migros,Genossenschaft Migros Luzern,supermarket,,POINT (8.2993724 47.0505994),Mo-Fr 08:00-19:00; Fr 08:00-20:00; Sa 08:00-17:00; PH off,,,,,,,,Migros Bruchstrasse,Luzern Bruchstrasse,https://filialen.migros.ch/de/migros-supermarkt-luzern-bruchstrasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,node/1369379077,1369379077,node,,,,,,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,,Migros,Genossenschaft Migros Luzern,supermarket,yes,POINT (8.274562 47.0616861),"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 08:00-17:00; PH off",,,,,,,,Migros Ruopigen,Ruopigen,https://filialen.migros.ch/de/migros-supermarkt-ruopigen-zentrum-luzern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,node/1411316292,1411316292,node,Küssnacht am Rigi,,11,6403,Siegwartstrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,,Migros,Genossenschaft Migros Luzern,supermarket,yes,POINT (8.441276 47.0838219),"Mo-Fr 08:00-20:00, Sa 08:00-19:00; PH off",,,,,,,,Migros Küssnacht am Rigi (MM),Küssnacht Rigimärt,https://filialen.migros.ch/de/migros-supermarkt-kuessnacht-rigimaert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,node/1575842960,1575842960,node,Brunnen,,19,6440,Bahnhofplatz,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,,Migros,Genossenschaft Migros Luzern,supermarket,,POINT (8.6087819 46.9999926),"Mo-Fr 08:00-19:00, Sa 08:00-17:00",,,,,,,,Migros Brunnen,Brunnen Bahnhofsmärcht,https://filialen.migros.ch/de/migros-supermarkt-brunnen-bahnhofsmaercht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,node/1608543461,1608543461,node,Adliswil,,10,8134,Albisstrasse,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,,Migros,Genossenschaft Migros Zürich,supermarket,,POINT (8.5249665 47.3112966),Mo-Sa 08:00-20:00; PH off,,,,,,,,Migros Adliswil (MM),Adliswil,https://filialen.migros.ch/de/migros-supermarkt-adliswil,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,node/1611482000,1611482000,node,Buochs,,45,6374,Ennetbürgerstrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,,Migros,Genossenschaft Migros Luzern,supermarket,yes,POINT (8.4152878 46.9777078),"Mo-Fr 07:30-20:00, Sa 07:30-18:00; PH off",,,,,,,,Migros Buochs,Buochs,https://filialen.migros.ch/de/migros-supermarkt-buochs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,node/1739677580,1739677580,node,Hergiswil NW,,15,6052,Seestrasse,Migros,Q680727,de:Migros,,,,,,Migros,Genossenschaft Migros Luzern,supermarket,,POINT (8.3115307 46.9842701),Mo-Fr 07:30-19:00; Sa 07:30-18:00; PH off,,,,,,,,Migros Hergiswil,Hergiswil NW,https://filialen.migros.ch/de/migros-supermarkt-hergiswil-nw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,node/1831310604,1831310604,node,Wädenswil,,1,8820,Rütistrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,,Migros,Genossenschaft Migros Zürich,supermarket,yes,POINT (8.6375562 47.2353206),Mo-Sa 08:00-19:00,,,,,,,,Migros Zürisee-Center,Wädenswil Zürisee-Center,https://filialen.migros.ch/de/migros-supermarkt-waedenswil-zuerisee-center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,node/1841821791,1841821791,node,Luzern,,46,6005,Zihlmattweg,Migros,Q680727,en:Migros,,,,,,Migros,Genossenschaft Migros Luzern,supermarket,yes,POINT (8.3046528 47.0313468),"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 08:00-17:00; PH off",+41 41 414 48 40,,,,,,,Migros Allmend,Luzern Allmend,https://filialen.migros.ch/de/migros-supermarkt-luzern-allmend,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,node/2077989547,2077989547,node,Muri AG,,8,5630,Kirchfeldstrasse,Migros,Q680727,de:Migros,,,,,,Migros,Genossenschaft Migros Aare,supermarket,yes,POINT (8.3420052 47.2721282),"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 07:30-18:00; PH off",,,,,,,,Migros Muri AG (MM),Muri AG,https://filialen.migros.ch/de/migros-supermarkt-muri-ag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,node/2090983741,2090983741,node,Zug,,5,6300,Grabenstrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,,Migros,Genossenschaft Migros Luzern,supermarket,yes,POINT (8.5151339 47.16526),"Mo-Fr 08:00-19:00, Sa 08:00-17:00; PH off",,,,,,,,Migros Grabenstrasse,Zug Grabenstrasse,https://filialen.migros.ch/de/migros-supermarkt-zug-grabenstrasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,node/2228946682,2228946682,node,Rüschlikon,,4,8803,Zürcherstrasse,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,,Migros,Genossenschaft Migros Zürich,supermarket,,POINT (8.5488069 47.3003679),Mo-Sa 08:00-20:00; PH off,,,,,,,,Migros Parkside,Rüschlikon Parkside,https://filialen.migros.ch/de/migros-supermarkt-rueschlikon-parkside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,node/2533251313,2533251313,node,Sempach Station,,11,6203,Mettenwilstrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,,Migros,Genossenschaft Migros Luzern,supermarket,yes,POINT (8.1995094 47.1169875),"Mo-Th 07:30-19:00, Fr 07:30-20:00, Sa 07:30-17:00; PH off",,,,,,,,Migros Sempach Station,Sempach Station,https://filialen.migros.ch/de/migros-supermarkt-sempach-station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,node/2866812512,2866812512,node,Goldau,,25,6410,Parkstrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,,Migros,Genossenschaft Migros Luzern,supermarket,,POINT (8.5509558 47.0508444),"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 08:00-18:00; PH off",,,,,,,,Migros Goldau,Goldau,https://filialen.migros.ch/de/migros-supermarkt-goldau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,node/3510810512,3510810512,node,Ibach,,18,6438,Mythencenterstrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,,Migros,Genossenschaft Migros Luzern,supermarket,,POINT (8.6458641 47.0154045),"Mo-Th 09:00-20:00, Fr 09:00-21:00, Sa 08:00-18:00",,,,,,,,Migros Mythen-Center (MMM),Ibach Mythen-Center,https://filialen.migros.ch/de/migros-supermarkt-ibach-schwyz-mythen-center,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,node/3814073375,3814073375,node,,,,,,,,,,,,,,Migros,Migros,,,POINT (8.564963 47.294172),,,,,parking,,,,,,,,,,,,,,,,,,-1,underground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
