,unique_id,osmid,element_type,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,brand,brand:wikidata,brand:wikipedia,cash_withdrawal,cash_withdrawal:fee,cash_withdrawal:purchase_required,cash_withdrawal:type,name,name:de,opening_hours,operator,phone,shop,geometry,wheelchair,access,amenity,fee,layer,parking,branch,nodes,building,toilets:wheelchair,alt_name,ele,website,diet:halal,diet:kosher,internet_access,check_date:opening_hours,payment:cash,payment:debit_cards,entrance,level,source,opening_hours:covid19,payment:coins,payment:credit_cards,fixme,addr:place,indoor,payment:twint,bus,highway,network,public_transport,uic_name,uic_ref,wheelchair:description,access:covid19,changing_table,organic,fax,contact:phone,addr:state,building:roof,addr:housename,contact:website,smoothness,surface,payment:cryptocurrencies,payment:maestro,payment:mastercard,payment:postfinance_card,payment:visa,start_date,capacity:disabled,maxstay,source:opening_hours,takeaway,check_date,capacity,operator:wikidata,name:en,building:material,roof:colour,building:levels,roof:shape,roof:levels,park_ride,supervised,post_box:location,kids_area,internet_access:fee,description,emergency,emergency:phone,delivery:covid19,room,wikidata,lit,disused:shop,operator:type,payment:contactless,toilets,payment:notes,payment:telephone_cards,toilets:access,smoking,landuse
218,way/153872741,153872741,way,Rüti ZH,CH,6,8630,Bandwiesstrasse,Migros,Q680727,,,,,,Migros,,"Mo-Fr 08:00-20:00, Sa 08:00-19:00; PH off",Genossenschaft Migros Ostschweiz,,supermarket,"POLYGON ((8.84938 47.2578658, 8.8493672 47.2579528, 8.8493095 47.257949, 8.8492982 47.2580277, 8.8492859 47.2581138, 8.8493156 47.2581157, 8.8493082 47.2581671, 8.8492792 47.2581652, 8.8492442 47.2584089, 8.8492345 47.2584082, 8.849233 47.258419, 8.8492297 47.2584419, 8.8487371 47.2584094, 8.8487007 47.2584036, 8.8486681 47.2583913, 8.8486415 47.2583733, 8.8486251 47.2583545, 8.8486157 47.2583337, 8.8486123 47.2583118, 8.8486249 47.258224, 8.8485975 47.2582222, 8.8486305 47.257992, 8.8486612 47.257994, 8.8486791 47.257881, 8.8487026 47.2578442, 8.8487297 47.2578251, 8.8487413 47.2578206, 8.8487598 47.2578572, 8.8488124 47.2578456, 8.8488306 47.2578829, 8.8490946 47.2578227, 8.8492469 47.2578324, 8.8492444 47.2578568, 8.84938 47.2578658))",yes,,,,,,Rüti ZH,"[9029838945, 7684923762, 7684923760, 3578967664, 7684923761, 7684923763, 7684923765, 7684923764, 7684923766, 7684923767, 3869815572, 3869815570, 2060348860, 7684923773, 7684923772, 2060348852, 7684923771, 7684923770, 2060348849, 7684923769, 7684923768, 2060348835, 9029838944, 9029838943, 9029838942, 9029838941, 9029838940, 9029838939, 9029838938, 9029838937, 9029838936, 9029838935, 9029838934, 9029838945]",yes,,Migros Rüti ZH,,https://filialen.migros.ch/de/migros-supermarkt-rueti-zh,,,,,yes,yes,,,geodieste.ch,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,way/153872747,153872747,way,Rüti (ZH),,10,8630,Bandwiesstrasse,,,,,,,,Migros,,,,,,"POLYGON ((8.8486122 47.2577399, 8.8482993 47.2577161, 8.8482996 47.2577109, 8.8482466 47.2577053, 8.8481929 47.2576865, 8.8481537 47.2576574, 8.8481281 47.2576074, 8.8481372 47.2575599, 8.8481869 47.2575106, 8.8482431 47.2574893, 8.8483335 47.2574867, 8.8483405 47.2574405, 8.8494305 47.2575161, 8.8494105 47.2576537, 8.8493904 47.2577913, 8.8486122 47.2577399))",yes,permissive,parking,yes,,multi-storey,,"[1664998242, 2060348828, 9029838946, 1664998250, 2060348826, 1664998252, 1664998254, 1664998267, 2060348819, 1664998271, 2060348814, 1664998273, 1664998276, 1665013749, 2060348830, 1664998242]",parking,,,,,,,,,,,,,geodieste.ch,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,way/178988286,178988286,way,Embrach,,17,8424,Bülacherstrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,,Mo-Fr 08:00-19:00; Sa 08:00-18:00; PH off,Genossenschaft Migros Ostschweiz,+41 43 266 45 11,supermarket,"POLYGON ((8.5923794 47.5102892, 8.5923558 47.5098922, 8.5912485 47.5099222, 8.591264 47.5101817, 8.5910889 47.5101864, 8.5910971 47.5103241, 8.5923794 47.5102892))",yes,,,,,,Embrach,"[1893309072, 1893309064, 1893309066, 1893309070, 1893309068, 1893309074, 1893309072]",retail,,Migros Embrach (MM),,https://filialen.migros.ch/de/migros-supermarkt-embrach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,way/183423030,183423030,way,Dietlikon,,2,8305,Pappelstrasse,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,,"Mo-Fr 08:00-20:00, Sa 08:00-18:00; PH off",Genossenschaft Migros Zürich,,supermarket,"POLYGON ((8.6214478 47.4193942, 8.6214446 47.4193624, 8.6214121 47.4193638, 8.6214013 47.4192558, 8.62141 47.4192554, 8.6213971 47.4191276, 8.6216369 47.4191165, 8.6216323 47.4190707, 8.6217555 47.4190651, 8.6217733 47.4192422, 8.6216442 47.4192481, 8.6216547 47.4193532, 8.6216238 47.4193547, 8.6216269 47.419386, 8.6214478 47.4193942))",,,,,,,Dietlikon Brunnenwiese,"[1937932213, 7711117694, 7711117695, 7711117692, 7711117693, 1937932163, 1937932193, 1937932206, 1937932219, 1937932104, 1937932120, 7711117691, 7711117690, 1937932166, 1937932213]",retail,,Migros Dietlikon,,https://filialen.migros.ch/de/migros-supermarkt-dietlikon-brunnenwiese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
222,way/195438529,195438529,way,Schlieren,CH,5,8952,Güterstrasse,Migros,Q680727,de:Migros,,,,,Migros,,"Mo-Fr 08:00-20:00, Sa 08:00-18:00; PH off",Genossenschaft Migros Zürich,+41 44 732 90 30,supermarket,"POLYGON ((8.4468559 47.3987033, 8.4468621 47.3983546, 8.4474072 47.3983397, 8.4474654 47.3983693, 8.4473503 47.3984521, 8.4473066 47.3984498, 8.4472892 47.3985099, 8.4473309 47.3985108, 8.4473602 47.398589, 8.4473083 47.3987568, 8.4468559 47.3987033))",yes,,,,,,Schlieren Zentrum,"[2058886803, 2058886816, 2058886789, 3681157601, 3681157603, 2058886812, 3681157605, 2058886814, 2058886810, 2058886799, 2058886803]",,,Migros Schlieren Zentrum,,https://filialen.migros.ch/de/migros-supermarkt-schlieren-zentrum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parkside Schlieren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,way/233903441,233903441,way,Winterthur,,9,8400,Pflanzschulstrasse,Migros,Q680727,,,,,,Migros,,"Mo-Fr 07:30-20:00, Sa 08:00-18:00; PH off",Genossenschaft Migros Ostschweiz,,supermarket,"POLYGON ((8.7403929 47.4948728, 8.7404341 47.4947753, 8.7404507 47.4947326, 8.7404238 47.4947279, 8.7404753 47.4944687, 8.7404116 47.4944698, 8.7403404 47.4946446, 8.740025 47.4945845, 8.7399509 47.4946065, 8.7398791 47.4947816, 8.7395673 47.4947249, 8.7394011 47.4947707, 8.7394134 47.4947909, 8.7395878 47.4948254, 8.7395979 47.4948009, 8.7397917 47.4948382, 8.7397793 47.4948659, 8.7398152 47.4948728, 8.7400433 47.4949167, 8.7400543 47.4948883, 8.7402518 47.4949244, 8.7402407 47.4949515, 8.7402753 47.4949587, 8.740504 47.4949984, 8.7405138 47.4949737, 8.7407464 47.4950147, 8.7407754 47.4949461, 8.7403929 47.4948728))",yes,,,,,,Winterthur Deutweg,"[7746205989, 5666137893, 1217358961, 82562820, 6269135167, 2422195647, 2422195669, 2422195662, 2422195667, 7746177978, 7746205985, 7746205988, 6269135176, 7746205987, 7746205986, 7746177984, 7746177983, 7746177982, 7746177981, 7746177980, 7746177979, 2422195701, 6269135161, 7746205990, 82562818, 2422195708, 7746205991, 7746205989]",retail,,Migros Deutweg,,https://filialen.migros.ch/de/migros-supermarkt-winterthur-deutweg,,,,2021-02-25,,,,0,,,,,,,,,,,,,,,,,,yes,,,,flat,,,,,,,,,,,,,,,,,,,,,1,flat,,,,,,,,,,,,,,,,,,,,,,
224,way/252014651,252014651,way,Hinwil,,16,8340,Bachtelstrasse,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,,"Mo-Fr 08:00-20:00, Sa 08:00-19:00; PH off",Genossenschaft Migros Ostschweiz,,supermarket,"POLYGON ((8.8442152 47.3004734, 8.8442149 47.3004605, 8.8440219 47.3003886, 8.8442071 47.3001601, 8.8448158 47.3001528, 8.8448177 47.3002231, 8.8447815 47.3002235, 8.8447879 47.3004665, 8.8442152 47.3004734))",yes,,,,,,Hinwil,"[2581394177, 10004397400, 10004397399, 2581394178, 2581394180, 2581394182, 2581394184, 2581394186, 2581394177]",retail,,Migros Hinwil,,https://filialen.migros.ch/de/migros-supermarkt-hinwil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,
225,way/277721221,277721221,way,,,,,,,,,,,,,Migros,,,,,,"POLYGON ((8.4367774 47.3960249, 8.4367836 47.3958476, 8.4372858 47.3958747, 8.4372765 47.3959477, 8.4374816 47.3959595, 8.4374645 47.3960541, 8.4367774 47.3960249))",,customers,parking,no,,surface,,"[2821877907, 2821877908, 2821877909, 2821877910, 2821877911, 2821877912, 2821877907]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,no,no,,,,,,,,,,,,,,,,,,,
226,way/286601752,286601752,way,Fehraltorf,,4,8320,Grundstrasse,Migros,Q680727,,migros_bank;postfinance_card,no,no,checkout,Migros,,"Mo-Fr 08:00-20:00, Sa 08:00-19:00; PH off",Genossenschaft Migros Ostschweiz,,supermarket,"POLYGON ((8.7556223 47.3868721, 8.7553351 47.3866691, 8.7552317 47.3865573, 8.7552964 47.3865154, 8.755267 47.3864842, 8.75545 47.3863656, 8.7556426 47.3865, 8.756041 47.3864421, 8.7561722 47.3865429, 8.7556223 47.3868721))",,,,,,,Fehraltdorf,"[2902796596, 2902796805, 2902796577, 2902796586, 2902796810, 2902796568, 2902796808, 4078346712, 2902796570, 2902796596]",yes,,Migros Fehraltdorf,,https://filialen.migros.ch/de/migros-supermarkt-fehraltorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,node/529971961,529971961,node,Zug,,22,6300,Baarerstrasse,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,,Mo-Fr 08:00-19:00; Th 08:00-21:00; Sa 08:00-17:00; PH off,Genossenschaft Migros Luzern,,supermarket,POINT (8.5183034 47.1731419),yes,,,,,,Zug Metalli,,,,Migros Metalli (MM),,https://filialen.migros.ch/de/migros-supermarkt-zug-metalli,,,,,,,,-1,,same,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hinterbergstrasse 40, Einkaufszentrum Zugerland, 6312 Steinhausen",,,,,,,,,,,,,,,,,,
228,node/939538237,939538237,node,Cham,,15-17,6330,Zugerstrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,,Mo-Th 08:00-19:00; Fr 08:00-20:00; Sa 07:30-17:00; PH off,Genossenschaft Migros Luzern,,supermarket,POINT (8.4612037 47.1825379),yes,,,,,,Cham Neudorf,,,,Migros Cham,,https://filialen.migros.ch/de/migros-supermarkt-cham-neudorf,,,,,,,,0,,same,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,node/963198491,963198491,node,Unterägeri,CH,32,6314,Zugerstrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,,"Mo-Th 07:30-19:00, Fr 07:30-20:00, Sa 07:30-17:00; PH off",Genossenschaft Migros Luzern,+41 41 754 41 41,supermarket,POINT (8.5793078 47.1381682),yes,,,,,,Unterägeri,,,,Migros Unterägeri,,https://filialen.migros.ch/de/migros-supermarkt-unteraegeri,,,,,,,,,migros.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,node/1278535198,1278535198,node,Rotkreuz,,1,6343,Buonaserstrasse,Migros,Q680727,en:Migros,,,,,Migros,,"Mo-Th 07:30-19:00, Fr 07:30-20:00, Sa 07:30-17:00; PH off",Genossenschaft Migros Luzern,,supermarket,POINT (8.4287189 47.1413116),yes,,,,,,Rotkreuz,,,,Migros Rotkreuz,,https://filialen.migros.ch/de/migros-supermarkt-rotkreuz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arkadenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,node/1347029585,1347029585,node,Wollerau,CH,23,8832,Roosstrasse,Migros,Q680727,de:Migros,,,,,Migros,,Mo-Sa 07:30-20:00; PH off,Genossenschaft Migros Zürich,+41 58 563 52 50,supermarket,POINT (8.721596 47.1918481),,,,,,,Wollerau Roospark,,,,Migros Roospark,,https://filialen.migros.ch/de/migros-supermarkt-wollerau-maert-roospark,,,,,,,,,Migros.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,node/1411316292,1411316292,node,Küssnacht am Rigi,,11,6403,Siegwartstrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,,"Mo-Fr 08:00-20:00, Sa 08:00-19:00; PH off",Genossenschaft Migros Luzern,,supermarket,POINT (8.441276 47.0838219),yes,,,,,,Küssnacht Rigimärt,,,,Migros Küssnacht am Rigi (MM),,https://filialen.migros.ch/de/migros-supermarkt-kuessnacht-rigimaert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,node/1575842960,1575842960,node,Brunnen,,19,6440,Bahnhofplatz,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,,"Mo-Fr 08:00-19:00, Sa 08:00-17:00",Genossenschaft Migros Luzern,,supermarket,POINT (8.6087819 46.9999926),,,,,,,Brunnen Bahnhofsmärcht,,,,Migros Brunnen,,https://filialen.migros.ch/de/migros-supermarkt-brunnen-bahnhofsmaercht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,node/1611482000,1611482000,node,Buochs,,45,6374,Ennetbürgerstrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,,"Mo-Fr 07:30-20:00, Sa 07:30-18:00; PH off",Genossenschaft Migros Luzern,,supermarket,POINT (8.4152878 46.9777078),yes,,,,,,Buochs,,,,Migros Buochs,,https://filialen.migros.ch/de/migros-supermarkt-buochs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,node/1989668103,1989668103,node,Pfäffikon,,11,8808,Gwattstrasse,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,,"Mo-Fr 09:00-21:00, Sa 08:00-18:00; PH off",Genossenschaft Migros Zürich,,supermarket,POINT (8.7932039 47.2004223),yes,,,,,,Pfäffikon Seedammcenter,,,,Migros Seedammcenter (MM),,https://filialen.migros.ch/de/migros-supermarkt-pfaeffikon-seedammcenter,,,,,,,,0,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,node/2090983741,2090983741,node,Zug,,5,6300,Grabenstrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,,"Mo-Fr 08:00-19:00, Sa 08:00-17:00; PH off",Genossenschaft Migros Luzern,,supermarket,POINT (8.5151339 47.16526),yes,,,,,,Zug Grabenstrasse,,,,Migros Grabenstrasse,,https://filialen.migros.ch/de/migros-supermarkt-zug-grabenstrasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,node/2570311006,2570311006,node,Lachen,CH,6,8853,Feldstrasse,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,,"Mo-Fr 08:00-20:00, Sa 08:00-18:00; PH off",Genossenschaft Migros Zürich,+41 55 451 85 30,supermarket,POINT (8.8551943 47.1916974),yes,,,,,,Lachen Obersee-Center,,,,Migros Lachen (MM),,https://filialen.migros.ch/de/migros-supermarkt-lachen,,,,,,,,1,migros.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,
238,node/2577948127,2577948127,node,,,,,,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,,"Mo-Fr 08:00-20:00, Sa 08:00-18:00; PH off",Genossenschaft Migros Zürich,+41 55 418 84 54,supermarket,POINT (8.7461406 47.1287297),yes,,,,,,Einsiedeln,,,,Migros Einsiedeln (MM),,https://filialen.migros.ch/de/migros-supermarkt-einsiedeln,,,,,,,,-1,Migros.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,node/2642259706,2642259706,node,Altdorf UR,,14,6460,Gitschenstrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,,"Mo-Th 07:30-18:30, Fr 07:30-21:00, Sa 07:30-17:00",Genossenschaft Migros Luzern,,supermarket,POINT (8.6417406 46.8796927),yes,,,,,,Altdorf UR,,,,Migros Altdorf,,https://filialen.migros.ch/de/migros-supermarkt-altdorf,,,,2022-11-14,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,node/2866812512,2866812512,node,Goldau,,25,6410,Parkstrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,,"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 08:00-18:00; PH off",Genossenschaft Migros Luzern,,supermarket,POINT (8.5509558 47.0508444),,,,,,,Goldau,,,,Migros Goldau,,https://filialen.migros.ch/de/migros-supermarkt-goldau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,node/3510810512,3510810512,node,Ibach,,18,6438,Mythencenterstrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,,"Mo-Th 09:00-20:00, Fr 09:00-21:00, Sa 08:00-18:00",Genossenschaft Migros Luzern,,supermarket,POINT (8.6458641 47.0154045),,,,,,,Ibach Mythen-Center,,,,Migros Mythen-Center (MMM),,https://filialen.migros.ch/de/migros-supermarkt-ibach-schwyz-mythen-center,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,node/3847638104,3847638104,node,Baar,,5,6340,Bahnhofstrasse,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,,"Mo-Th 07:30-19:00, Fr 07:30-21:00, Sa 07:30-17:00; PH off",Genossenschaft Migros Luzern,,supermarket,POINT (8.5248613 47.1955485),yes,,,,,,Baar,,,,Migros Baar,,https://filialen.migros.ch/de/migros-supermarkt-baar,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,
243,node/5580617894,5580617894,node,Steinhausen,,2,6312,Bahnhofstrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,,Mo-Th 07:30-19:00; Fr 07:30-20:00; Sa 07:30-17:00; PH off,Genossenschaft Migros Luzern,,supermarket,POINT (8.4848331 47.1971269),,,,,,,Steinhausen Dorf,,,,Migros Steinhausen,,https://filialen.migros.ch/de/migros-supermarkt-steinhausen-dorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,node/7390289542,7390289542,node,Zug,,10,6300,Hertizentrum,Migros,Q680727,en:Migros,,,,,Migros,,"Mo-Th 07:30-19:00, Fr 07:30-20:00, Sa 07:30-17:00; PH off",Genossenschaft Migros Luzern,,supermarket,POINT (8.505334 47.1779096),,,,,,,Zug Herti,,,,Migros Herti,,https://filialen.migros.ch/de/migros-supermarkt-zug-herti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,node/7390289543,7390289543,node,Schindellegi,,19,8834,Pfäffikonerstrasse,Migros,Q680727,de:Migros,,,,,Migros,,"Mo-Fr 08:00-20:00, Sa 08:00-18:00; PH off",Genossenschaft Migros Zürich,,supermarket,POINT (8.7130911 47.1757272),,,,,,,Schindellegi,,,,Migros Schindellegi,,https://filialen.migros.ch/de/migros-supermarkt-schindellegi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,node/7390289544,7390289544,node,Altdorf UR,,67,6460,Gotthardstrasse,Migros,Q680727,en:Migros,migros_bank;postfinance_card,,,,Migros,,"Mo-Th 08:00-18:30, Fr 08:00-21:00, Sa 08:00-17:00",Genossenschaft Migros Luzern,,supermarket,POINT (8.651044 46.8727406),,,,,,,Altdorf Urnertor,,,,Migros Urnertor (MM),,https://filialen.migros.ch/de/migros-supermarkt-buerglen-altdorf-urnertor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,node/7637818880,7637818880,node,,,,,,,,,,,,,Migros,,,,,,POINT (8.44121 47.0834866),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kundendienst,defibrillator,144,,,,,,,,,,,,,
248,node/10212561008,10212561008,node,,,5,6331,Maihölzli,Migros,Q680727,,,,,,Migros,,Mo-Fr 07:30-19:00; Sa 07:30-17:00; PH off,,+41 41 725 32 50,supermarket,POINT (8.4272073 47.1751463),,,,,,,,,,,Migros Hünenberg Dorf,,https://filialen.migros.ch/de/migros-supermarkt-huenenberg-dorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,way/25808766,25808766,way,Richterswil,CH,4,8805,Schützengass,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,,"Mo-Fr 07:30-20:00, Sa 07:30-18:00; PH off",Genossenschaft Migros Zürich,+41 44 784 01 93,supermarket,"POLYGON ((8.7057522 47.2065099, 8.7058024 47.2064722, 8.7054679 47.2062478, 8.7051181 47.2064882, 8.7054936 47.2067404, 8.705793 47.2065344, 8.7057522 47.2065099))",,,,,,,Richterswil,"[281506733, 413093222, 281506734, 281506735, 281506736, 413093225, 281506733]",retail,,Migros Richterswil,,https://filialen.migros.ch/de/migros-supermarkt-richterswil,,,,,,,,,migros.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
250,way/609946515,609946515,way,Steinhausen,,40,6312,Hinterbergstrasse,Migros,Q680727,de:Migros,,,,,Migros,,"Mo-Th 08:00-19:00, Fr 08:00-21:00, Sa 08:00-17:00; PH off; Nov 1 off",Genossenschaft Migros Luzern,,supermarket,"POLYGON ((8.4785219 47.1919267, 8.4785574 47.1919391, 8.4786093 47.1918707, 8.4787057 47.1917435, 8.4785888 47.1917026, 8.4788207 47.1913968, 8.4776235 47.1909774, 8.4772949 47.1914107, 8.4774656 47.1914708, 8.4776022 47.1915183, 8.4775154 47.1916325, 8.477571 47.1916522, 8.4777322 47.1917086, 8.4777897 47.1917288, 8.4778593 47.191637, 8.4781585 47.1917418, 8.4780889 47.1918336, 8.4781777 47.1918647, 8.4782359 47.1918851, 8.4784868 47.1919729, 8.4785219 47.1919267))",,,,,,,Steinhausen Zugerland,"[5768585101, 5768585100, 5768585114, 655312409, 655312406, 6900205307, 6900205306, 5768585088, 5768585090, 9404536796, 5768585094, 5768585096, 5768585098, 5776911393, 5776911392, 5776911391, 5776911390, 5768585113, 5768585116, 5768585102, 5768585101]",,,Migros Zugerland (MMM),,https://filialen.migros.ch/de/migros-supermarkt-steinhausen-zugerland,,,,,,,,1,,same,,,,,room,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,shop,,,,,,,,,,,
251,node/1665613604,1665613604,node,Erstfeld,,144,6472,Gotthardstrasse,Migros,Q680727,de:Migros,,,,,Migros,,"Mo-Fr 07:30-18:30, Sa 07:30-17:00",Genossenschaft Migros Luzern,,supermarket,POINT (8.6500017 46.8251804),,,,,,,Erstfeld,,,,Migros Erstfeld,,https://filialen.migros.ch/de/migros-supermarkt-erstfeld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,node/2778506649,2778506649,node,Engelberg,,5,6390,Klosterstrasse,Migros,Q680727,en:Migros,,,,,Migros,,"Mo-Fr 07:30-19:00, Sa 07:30-18:00",Genossenschaft Migros Luzern,,supermarket,POINT (8.4056705 46.8207411),,,,,,,Engelberg,,,,Migros Engelberg,,https://filialen.migros.ch/de/migros-supermarkt-engelberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,node/348830422,348830422,node,,,,,,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,Migros,,"Mo-We, Fr 08:00-19:00; Th 08:00-21:00; Sa 08:00-18:30",Migros,,supermarket,POINT (8.795867 46.165649),yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,node/723124725,723124725,node,,,,,,Migros,Q680727,,postfinance_card,no,no,checkout,Migros,,,Migros,,supermarket,POINT (8.8506817 46.1806002),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,node/805177065,805177065,node,,,,,Via San Gottardo,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,Migros,,"Mo-We, Fr 08:00-18:30; Th 08:00-20:00; Sa 08:00-17:00",,+41918217730,supermarket,POINT (8.8108981 46.1753807),yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
