,unique_id,osmid,element_type,cash_withdrawal,cash_withdrawal:fee,cash_withdrawal:purchase_required,cash_withdrawal:type,name,shop,geometry,brand,brand:wikidata,brand:wikipedia,addr:city,addr:country,addr:postcode,addr:street,opening_hours,toilets:wheelchair,wheelchair,operator,name:it,addr:suburb,contact:phone,nodes,addr:housenumber,branch,building,addr:housename,website,phone,bus,highway,public_transport,alt_name,check_date:opening_hours,organic,level,opening_hours:covid19,post_box:location,source,payment:twint,kids_area,internet_access,internet_access:fee,building:levels,delivery:covid19,indoor,room,name:de,access,amenity,fee,layer,parking,ele,diet:halal,diet:kosher,payment:cash,payment:debit_cards,payment:coins,payment:credit_cards,description,emergency,emergency:phone,fixme,addr:place,capacity:disabled,lit,maxheight,surface,covered,supervised,source:addr,landuse,building:part,payment:maestro,payment:mastercard,payment:visa,contact:addr:full,internet_access:ssid,disused:shop,contact:website,recycling:batteries,wheelchair:description,contact:addr,operator:wikidata,addr:full,opening_hours:url,post_office,post_office:letter_from,post_office:parcel_from,post_office:parcel_pickup,post_office:parcel_to,self_service,contact:city,contact:housenumber,contact:postcode,contact:street,addr:floor,check_date,payment:american_express,payment:contactless,payment:diners_club,payment:jcb,payment:postfinance_card,roof:levels,nat_name,url,recycling:electrical_appliances,smoking,capacity,changing_table,changing_table:location,addr:street:fr,dog,official_name,takeaway,man_made,surveillance,level:ref,recycling:cans,recycling:clothes,recycling:glass,recycling:paper,recycling:pe,recycling:pet,dogs,post_office:brand,atm,contact:facebook,contact:instagram,contact:linkedin,contact:pinterest,contact:twitter,contact:youtube,note,payment:visa_debit,fax,indoor_seating,outdoor_seating,opening_date,copyright,oa:imported_by,oa:lat,oa:lon,oa:version
206,node/613378203,613378203,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (7.2599354 46.7948759),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,node/1447081336,1447081336,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (6.851419 46.8480965),Migros,Q680727,en:Migros,,,,,Mo-Th 07:30-19:00; Fr 07:30-20:00; Sa 07:30-16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,node/1567246960,1567246960,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (7.1543966 46.8034415),Migros,Q680727,en:Migros,,,,,"Mo-We,Fr 08:30-18:00+; Th 08:30-21:00; Sa 08:30-16:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,node/1668069722,1668069722,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (7.1520032 46.7998014),Migros,Q680727,en:Migros,,,,,"Mo-Fr 08:00-19:00; Tu 08:00-21:00; Sa 08:00-16:00, Su off",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,node/2179723209,2179723209,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (7.2904016 46.7405139),Migros,Q680727,,,,,,Mo-Th 08:00-19:00; Fr 08:00-20:00; Sa 07:30-16:00,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://filialen.migros.ch/de/#/Plaffeien/0083920,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,node/2438372869,2438372869,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (7.1468842 46.8288763),Migros,Q680727,en:Migros,,,,,Mo-Fr 08:00-19:00; Th 08:00-21:00; Sa 08:00-16:00; Su off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,node/2527809360,2527809360,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (7.1480661 46.8100834),Migros,Q680727,,,,,,"Mo-We, Fr 08:00-19:00; Th 08:00-21:00; Sa 08:00-16:00",,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,node/2835661891,2835661891,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (7.0785868 46.7878958),Migros,Q680727,en:Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,yes,yes,yes,yes,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,node/3049044333,3049044333,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (7.1088518 46.8228188),Migros,Q680727,en:Migros,Belfaux,CH,1782,Route de Lossy,,,,Migros,,,,,16b,,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,node/3139599314,3139599314,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (6.9397398 46.8201591),,,,,,,,Mo-Th 07:30-19:00; Fr 07:30-20:00; Sa 07:30-17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,node/3156483958,3156483958,node,,,,,Migros,,POINT (6.90434 46.5235562),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,parking,,,underground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,node/3517026849,3517026849,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (7.1201149 46.8655618),Migros,Q680727,,Courtepin,,1784,Route de l'Industrie,Mo-We 08:00-19:00; Th 08:00-21:00; Fr 08:00-19:00; Sa 08:00-16:00,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,node/4340681468,4340681468,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (7.1541268 46.8209749),Migros,Q680727,en:Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,node/4374665095,4374665095,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (6.9049829 46.5241009),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,node/5926722182,5926722182,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (7.3395804 46.8175882),,,,Schwarzenburg,CH,3150,Freiburgstrasse,Mo-Th 08:00-19:00;Fr 08:00-20:00;Sa 07:30-17:00; Su off,,yes,Migros,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,node/6410203593,6410203593,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (6.912314 46.6925134),Migros,Q680727,en:Migros,Romont (FR),,1680,Avenue de la Gare,Mo-Th 07:00-19:00; Fr 07:00-21:00; Sa 07:00-16:00,,,,,,,,7,,,,https://filialen.migros.ch/fr/supermarche-migros-romont-2,+41 58 573 17 40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,dedicated_room,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,node/8013973301,8013973301,node,,,,,Migros,supermarket,POINT (7.372984 46.5554416),,,,,,,,Mo-Sa 08:00-19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,node/8242638301,8242638301,node,,,,,Migros,supermarket,POINT (7.0645597 46.7661981),Migros,Q680727,en:Migros,Neyruz FR,,1740,Place de la Gare,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,node/8868545060,8868545060,node,,,,,Migros,supermarket,POINT (7.063528 46.6106233),Migros,Q680727,en:Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,node/8945062569,8945062569,node,,,,,Migros,supermarket,POINT (7.150201 46.8035454),Migros,Q680727,en:Migros,Fribourg,,1701,Rue Louis-d'Affry,Mo-Sa 06:00-21:00; Su 07:00-19:00,,,,,,,,2,,,,https://filialen.migros.ch/fr/supermarche-migros-fribourg-gare,,,,,,,,,open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,way/307418672,307418672,way,postfinance_card,no,no,checkout,Migros,supermarket,"POLYGON ((7.1714606 46.8092573, 7.1714512 46.8092641, 7.1711972 46.8091118, 7.1712018 46.8091063, 7.1714575 46.8087867, 7.1718065 46.808982, 7.1714606 46.8092573))",Migros,Q680727,en:Migros,,,,,,,,,,,,"[2269406748, 10203694017, 10203694018, 1399497955, 1399497894, 2269406728, 2269406748]",,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,node/307451440,307451440,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (7.2350705 47.1156503),,,,,,,,Mo-Fr 08:00-19:00; Sa 08:00-17:00; Su off,,yes,,,,,,,,,,,,,,,,,,,,,,,,wlan,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,node/365929382,365929382,node,,,,,Migros,supermarket,POINT (6.9298682 46.991927),Migros,Q680727,fr:Migros,,,,,"Mo-We,Fr 07:30-19:00; Th 07:30-20:00; Sa 07:30-18:00; PH off",,,,,,,,,,,,https://www.migros.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,node/371746671,371746671,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (7.2527476 47.1317185),Migros,Q680727,en:Migros,,,,,Mo-Fr 08:00-20:00; Sa 08:00-17:00; Su off,yes,yes,,,,,,,,,,https://www.migros.ch/,+4158 567 31 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,unisex_toilet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,node/427655235,427655235,node,,,,,Migros,supermarket,POINT (7.1226412 46.930168),Migros,Q680727,en:Migros,,,,,,,yes,,,,,,,MM,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,node/571470812,571470812,node,,,,,Migros,,POINT (6.9297761 46.9919262),,,,,,,,"Mo-We,Fr 07:00-19:00; Th 07:00-20:00; Sa 07:00-18:00",,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,node/702374477,702374477,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (7.2443027 47.1350486),Migros,Q680727,en:Migros,Biel/Bienne,,2502,Bahnhofstrasse,"Mo-We 07:30-19:00; Th,Fr 07:30-20:00; Sa 07:30-17:00; Su off",,yes,,,,,,15,,,,,,,,,,,,0,,,,,,wlan,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rue de la Gare,no,Migros Bielerhof,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,node/883456577,883456577,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (6.9557712 47.0042717),Migros,Q680727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,node/1038000744,1038000744,node,,,,,Migros,,POINT (7.2473781 47.1406845),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surveillance,indoor,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,node/1054471303,1054471303,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (6.8429267 46.9443296),Migros,Q680727,,,,,,,,yes,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,node/1287226888,1287226888,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (7.3039734 47.0787878),Migros,Q680727,en:Migros,Lyss,,3250,Steinweg,Mo-We 8:00-19:00; Th 8:00-20:00; Fr 8:00-21:00; Sa 7:30-17:00,,yes,,,,,,28,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lift, Behindertentoilette",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,node/1423960539,1423960539,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (7.1942442 46.9735785),Migros,Q680727,en:Migros,,,,,,,yes,Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,node/1827322785,1827322785,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (7.197749 47.21953),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,node/1889971048,1889971048,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (7.3164046 46.8903676),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,node/1918200363,1918200363,node,,,,,Migros,supermarket,POINT (7.3744929 46.9450069),Migros,Q680727,de:Migros,,,,,Mo-Th 09:00-20:00; Fr 09:00-21:00; Sa 08:00-17:00,,yes,Genossenschaft Migros Aare,,,,,,Bern Westside,,,https://filialen.migros.ch/de/migros-supermarkt-bern-westside,+41 58 567 03 03,,,,Migros Bern Westside,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
241,node/2897127845,2897127845,node,,,,,Migros,,POINT (6.9300498 46.9918781),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,no,no,yes,yes,,,,,,,,,,,,,,,,,,,,
242,node/3826674661,3826674661,node,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,POINT (7.2812681 47.1553222),Migros,Q680727,de:Migros,Biel/Bienne,,2503,Sportallee,"Mo-We 09:00-19:00, Th-Fr 09:00-20:00, Sa 08:00-17:00; PH off",,yes,Genossenschaft Migros Aare,,,+41 58 567 30 75,,20,Biel Stadion,,,,,,,,Migros Biel Stadion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://filialen.migros.ch/de/migros-supermarkt-biel-stadion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,node/4357546092,4357546092,node,,,,,Migros,,POINT (7.2353892 47.1151704),,,,,,,,Mo-Fr 08:00-19:15; Sa 08:00-17:15; Su off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customers,parking,no,,underground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,node/5528673127,5528673127,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (7.2463632 47.1263165),Migros,Q680727,en:Migros,Nidau,,2560,Lyssstrasse,Mo-Fr 08:00-19:00; Sa 08:00-17:00,,yes,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://filialen.migros.ch/de/migros-supermarkt-nidau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,node/5586589664,5586589664,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (7.0885456 47.0618721),,,,,,2520,Chemin des Vergers,Mo-Th 08:00-19:00; Fr 08:00-20:00; Sa 08:00-17:00,,,Migros,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,node/6498475373,6498475373,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (6.9251123 46.9986528),Migros,Q680727,en:Migros,,,,,"Mo-We,Fr 07:00-19:00; Th 07:00-20:00; Sa 07:00-18:00",,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,node/7528378305,7528378305,node,,,,,Migros,supermarket,POINT (6.9952314 47.1515099),Migros,Q680727,en:Migros,,,,,Mo-Th 08:00-19:00; Fr 08:00-20:00; Sa 08:00-17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,node/9124792210,9124792210,node,,,,,Migros,supermarket,POINT (6.8347664 47.1121596),Migros,Q680727,fr:Migros,La Chaux-de-Fonds,,2300,Rue de la Charrière,"Mo-We,Fr 07:30-19:00; Th 07:30-20:00; Sa 07:30-18:00",,,,,,,,71,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,post_partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,La Poste,,,,,,,,,,,,,,,,,,
249,way/30786032,30786032,way,,,,,Migros,,"POLYGON ((6.8547109 46.9667692, 6.8544854 46.9663729, 6.8548996 46.9662535, 6.8550043 46.9664551, 6.854938 46.96647, 6.8550549 46.9666768, 6.8547109 46.9667692))",,,,,,,,,,,,,,,"[340429014, 340429018, 340429021, 9136276404, 9136276403, 340429023, 340429014]",,,,,,,,,,,,,,,,,,,,,,,,,,customers,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,way/36186481,36186481,way,postfinance_card,no,no,checkout,Migros,supermarket,"POLYGON ((6.8549283 46.9662995, 6.8550722 46.9665861, 6.8554637 46.9664937, 6.8553053 46.9661987, 6.8549283 46.9662995))",,,,,,,,,,,,,,,"[422451750, 422451751, 422451752, 422451753, 422451750]",,,retail,,,,,,,,,,,,,Orthophotos2006sitn50cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,way/36285608,36285608,way,postfinance_card,no,no,checkout,Migros,supermarket,"POLYGON ((6.8895142 46.9856551, 6.8892197 46.9860745, 6.8895314 46.9861763, 6.8898345 46.9857558, 6.8895142 46.9856551))",Migros,Q680727,en:Migros,Peseux,,2034,Rue Jämes Paris,,,,,,,,"[423342978, 423342979, 423342980, 423342982, 423342978]",4,,commercial,,,,,,,,,,,,,Orthophotos2006sitn50cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,way/39407975,39407975,way,postfinance_card,no,no,checkout,Migros,supermarket,"POLYGON ((6.8407659 46.9507211, 6.8408643 46.9507534, 6.840841 46.9507866, 6.8409641 46.9508269, 6.8409435 46.9508562, 6.8410475 46.9508903, 6.8410304 46.9509147, 6.8411061 46.9509395, 6.8410414 46.9510316, 6.8407237 46.9509275, 6.8407029 46.9509571, 6.8406192 46.9509297, 6.8407659 46.9507211))",Migros,Q680727,,,,,,,,,,,,,"[472146781, 472146793, 472146794, 472146795, 472146796, 472146797, 472146798, 472146799, 472146800, 472146801, 472146802, 472146792, 472146781]",,,yes,,,,,,,,,,,,,Orthophotos2006sitn50cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,way/39607622,39607622,way,,,,,Migros,,"POLYGON ((6.9320134 46.9915815, 6.9322631 46.9916803, 6.9323487 46.9915818, 6.9322614 46.9914865, 6.9321936 46.9914387, 6.9320134 46.9915815))",,,,,,,,,,,,,,,"[474785618, 474785620, 474785621, 1287685094, 474785619, 474785618]",,,yes,,,,,,,,,,,,,Orthophotos2006sitn50cm,,,,,,,,,,,bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,
254,way/49040845,49040845,way,postfinance_card,no,no,checkout,Migros,supermarket,"POLYGON ((7.060465 47.0562672, 7.0605755 47.0562609, 7.0606001 47.0562404, 7.0606303 47.0562579, 7.0607695 47.05625, 7.0607984 47.0562295, 7.0608328 47.0562464, 7.060931 47.0562409, 7.0609691 47.056554, 7.0608793 47.0565591, 7.0608847 47.0566033, 7.0606144 47.0566185, 7.0606091 47.0565749, 7.0605032 47.0565809, 7.0604869 47.0564469, 7.0604441 47.0564226, 7.0604804 47.0563937, 7.060465 47.0562672))",Migros,Q680727,en:Migros,Le Landeron,,,,,,,,,,,"[622313980, 622313981, 622313984, 622313978, 622313979, 622313989, 622313988, 622313987, 622314001, 622314000, 622313999, 622313998, 622313997, 622313996, 622313983, 622313985, 622313982, 622313980]",,,yes,,,,,,,,,,,,,Orthofoto SITN NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,way/150705175,150705175,way,,,,,Migros,,"POLYGON ((7.3188279 46.88998, 7.3188509 46.8895069, 7.3195806 46.8895234, 7.3195577 46.8899966, 7.3188279 46.88998))",,,,Wünnewil-Flamatt,CH,3175,Bernstrasse,,,,,,Flamatt,,"[1635962554, 1635962573, 1635962560, 1635962561, 1635962554]",36,,retail,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
